,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
14576,26,services,married,secondary,yes,27,yes,no,telephone,15,jul,49,3,-1,0,unknown,no
14577,51,retired,married,secondary,no,509,yes,no,cellular,15,jul,121,4,-1,0,unknown,no
14578,60,retired,married,secondary,no,1091,no,yes,telephone,15,jul,778,3,-1,0,unknown,no
14579,41,housemaid,married,secondary,no,0,yes,yes,cellular,15,jul,368,4,-1,0,unknown,no
14580,40,entrepreneur,married,secondary,no,0,no,yes,cellular,15,jul,103,4,-1,0,unknown,no
14581,46,services,married,secondary,no,311,yes,yes,cellular,15,jul,232,3,-1,0,unknown,no
14582,43,admin.,married,secondary,no,59,yes,no,cellular,15,jul,60,3,-1,0,unknown,no
14583,42,management,married,tertiary,no,-100,yes,no,cellular,15,jul,87,5,-1,0,unknown,no
14584,31,admin.,married,secondary,no,10,no,no,cellular,15,jul,156,4,-1,0,unknown,no
14585,56,unemployed,divorced,primary,no,109,no,no,cellular,15,jul,924,4,-1,0,unknown,no
14586,29,technician,married,unknown,no,2,no,no,cellular,15,jul,65,3,-1,0,unknown,no
14587,32,management,single,tertiary,no,752,yes,no,cellular,15,jul,256,5,-1,0,unknown,no
14588,51,self-employed,married,tertiary,no,146,no,no,cellular,15,jul,132,3,-1,0,unknown,no
14589,60,management,divorced,tertiary,yes,20,no,yes,telephone,15,jul,207,3,-1,0,unknown,no
14590,53,blue-collar,married,secondary,no,0,no,yes,telephone,15,jul,152,4,-1,0,unknown,no
14591,34,blue-collar,married,secondary,no,291,yes,no,cellular,15,jul,646,4,-1,0,unknown,no
14592,30,entrepreneur,married,primary,no,2686,yes,no,cellular,15,jul,808,3,-1,0,unknown,yes
14593,31,management,married,tertiary,no,582,yes,no,cellular,15,jul,58,2,-1,0,unknown,no
14594,42,blue-collar,single,secondary,no,-178,yes,no,cellular,15,jul,178,3,-1,0,unknown,no
14595,42,admin.,married,secondary,no,-1386,yes,yes,cellular,15,jul,56,4,-1,0,unknown,no
14596,43,management,married,tertiary,no,348,no,yes,cellular,15,jul,88,3,-1,0,unknown,no
14597,54,retired,divorced,secondary,no,-57,no,yes,cellular,15,jul,364,10,-1,0,unknown,no
14598,57,technician,married,secondary,no,458,no,yes,cellular,15,jul,177,3,-1,0,unknown,no
14599,38,management,married,tertiary,no,465,yes,yes,cellular,15,jul,156,4,-1,0,unknown,no
14600,27,unemployed,married,secondary,no,1228,no,no,cellular,15,jul,77,2,-1,0,unknown,no
14601,53,blue-collar,married,primary,no,4143,no,no,cellular,15,jul,200,3,-1,0,unknown,no
14602,46,technician,married,secondary,no,1590,yes,no,cellular,15,jul,59,2,-1,0,unknown,no
14603,29,blue-collar,married,secondary,no,162,yes,no,cellular,15,jul,126,3,-1,0,unknown,no
14604,53,retired,married,secondary,no,1278,yes,no,telephone,15,jul,174,3,-1,0,unknown,no
14605,42,management,married,tertiary,no,0,yes,no,cellular,15,jul,133,4,-1,0,unknown,no
14606,53,blue-collar,married,primary,no,38,no,yes,cellular,15,jul,321,5,-1,0,unknown,no
14607,36,services,married,secondary,no,0,yes,yes,cellular,15,jul,201,4,-1,0,unknown,no
14608,36,housemaid,married,secondary,no,0,no,yes,telephone,15,jul,571,3,-1,0,unknown,no
14609,36,management,single,tertiary,no,854,yes,yes,cellular,15,jul,503,6,-1,0,unknown,no
14610,57,admin.,married,secondary,no,1275,no,yes,cellular,15,jul,377,4,-1,0,unknown,no
14611,33,technician,married,tertiary,no,-988,yes,yes,cellular,15,jul,83,3,-1,0,unknown,no
14612,58,technician,married,secondary,no,0,yes,no,cellular,15,jul,53,1,-1,0,unknown,no
14613,47,blue-collar,married,primary,no,683,yes,no,cellular,15,jul,106,12,-1,0,unknown,no
14614,47,management,divorced,tertiary,no,1149,no,yes,cellular,15,jul,82,2,-1,0,unknown,no
14615,40,blue-collar,married,secondary,no,299,yes,no,cellular,15,jul,180,4,-1,0,unknown,no
14616,41,technician,married,secondary,no,1838,yes,no,cellular,15,jul,135,1,-1,0,unknown,no
14617,34,services,married,secondary,no,29,yes,no,cellular,15,jul,387,5,-1,0,unknown,no
14618,45,self-employed,married,tertiary,no,0,yes,yes,cellular,15,jul,372,4,-1,0,unknown,no
14619,31,blue-collar,married,secondary,no,-112,no,yes,cellular,15,jul,128,1,-1,0,unknown,no
14620,34,blue-collar,single,primary,no,-109,yes,no,cellular,15,jul,860,4,-1,0,unknown,yes
14621,47,housemaid,married,primary,no,0,yes,no,telephone,15,jul,162,1,-1,0,unknown,no
14622,25,services,single,secondary,no,-352,no,no,cellular,15,jul,246,1,-1,0,unknown,no
14623,46,management,married,tertiary,no,182,no,no,cellular,15,jul,317,1,-1,0,unknown,no
14624,42,blue-collar,married,secondary,no,1,no,no,cellular,15,jul,462,1,-1,0,unknown,no
14625,48,blue-collar,married,secondary,no,729,yes,no,telephone,15,jul,277,1,-1,0,unknown,no
14626,37,admin.,married,secondary,no,0,yes,no,telephone,15,jul,280,6,-1,0,unknown,no
14627,29,management,married,tertiary,no,0,yes,yes,cellular,15,jul,218,1,-1,0,unknown,no
14628,32,self-employed,married,secondary,no,217,yes,yes,cellular,15,jul,317,5,-1,0,unknown,no
14629,57,retired,married,primary,no,1238,yes,no,cellular,15,jul,274,1,-1,0,unknown,no
14630,34,management,married,tertiary,no,160,yes,yes,cellular,15,jul,130,1,-1,0,unknown,no
14631,47,blue-collar,married,primary,no,185,no,no,cellular,15,jul,116,5,-1,0,unknown,no
14632,47,management,single,tertiary,no,512,no,no,cellular,15,jul,98,2,-1,0,unknown,no
14633,28,student,married,tertiary,no,1,no,no,cellular,15,jul,92,4,-1,0,unknown,no
14634,41,technician,married,secondary,no,10438,yes,no,telephone,15,jul,141,4,-1,0,unknown,no
14635,34,technician,married,secondary,no,0,yes,no,cellular,15,jul,144,1,-1,0,unknown,no
14636,36,blue-collar,married,secondary,no,0,no,no,cellular,15,jul,794,1,-1,0,unknown,no
14637,44,admin.,divorced,secondary,no,4353,yes,no,cellular,15,jul,90,1,-1,0,unknown,no
14638,43,management,single,tertiary,no,8224,yes,no,cellular,15,jul,70,1,-1,0,unknown,no
14639,45,blue-collar,divorced,primary,no,-207,no,no,cellular,15,jul,878,2,-1,0,unknown,yes
14640,52,self-employed,single,primary,no,217,no,yes,cellular,15,jul,193,6,-1,0,unknown,no
14641,27,services,single,secondary,no,1928,no,yes,cellular,15,jul,513,5,-1,0,unknown,no
14642,27,technician,single,unknown,no,59,no,no,cellular,15,jul,792,4,-1,0,unknown,no
14643,28,unemployed,single,secondary,no,-34,no,no,cellular,15,jul,355,1,-1,0,unknown,no
14644,51,services,divorced,secondary,no,65,no,yes,cellular,15,jul,881,1,-1,0,unknown,yes
14645,29,services,single,secondary,no,153,no,no,cellular,15,jul,734,2,-1,0,unknown,no
14646,60,retired,married,secondary,no,597,no,no,cellular,15,jul,981,1,-1,0,unknown,yes
14647,39,blue-collar,married,secondary,no,0,yes,no,cellular,15,jul,103,4,-1,0,unknown,no
14648,46,blue-collar,married,primary,no,174,no,yes,cellular,15,jul,90,1,-1,0,unknown,no
14649,32,management,divorced,tertiary,no,222,no,yes,cellular,15,jul,820,4,-1,0,unknown,yes
14650,51,entrepreneur,married,secondary,no,-799,no,yes,cellular,15,jul,1001,3,-1,0,unknown,yes
14651,37,unemployed,single,secondary,no,1020,yes,no,cellular,15,jul,348,1,-1,0,unknown,no
14652,59,housemaid,divorced,secondary,no,122,no,no,cellular,15,jul,129,1,-1,0,unknown,no
14653,36,management,married,tertiary,no,287,yes,yes,cellular,15,jul,119,5,-1,0,unknown,no
14654,33,student,single,tertiary,no,71,no,no,cellular,15,jul,94,4,-1,0,unknown,no
14655,45,services,married,secondary,no,24,yes,no,cellular,15,jul,192,3,-1,0,unknown,no
14656,27,admin.,single,secondary,no,454,no,yes,cellular,15,jul,331,2,-1,0,unknown,no
14657,36,blue-collar,married,secondary,no,-231,no,yes,cellular,15,jul,779,2,-1,0,unknown,no
14658,29,management,married,tertiary,no,0,yes,no,telephone,15,jul,91,2,-1,0,unknown,no
14659,43,entrepreneur,married,tertiary,no,1,yes,yes,cellular,15,jul,61,2,-1,0,unknown,no
14660,35,management,married,tertiary,no,300,yes,no,cellular,15,jul,555,2,-1,0,unknown,no
14661,41,admin.,married,tertiary,no,226,yes,no,cellular,15,jul,157,5,-1,0,unknown,no
14662,25,technician,single,secondary,no,534,no,no,cellular,15,jul,167,7,-1,0,unknown,no
14663,36,management,single,tertiary,no,112,yes,no,cellular,15,jul,83,2,-1,0,unknown,no
14664,43,technician,single,tertiary,no,1154,no,no,cellular,15,jul,603,11,-1,0,unknown,no
14665,60,management,married,primary,no,0,yes,no,cellular,15,jul,111,8,-1,0,unknown,no
14666,31,unemployed,married,secondary,no,31,yes,no,cellular,15,jul,211,6,-1,0,unknown,no
14667,38,housemaid,married,secondary,no,0,no,no,cellular,15,jul,105,7,-1,0,unknown,no
14668,37,management,divorced,tertiary,no,1775,no,no,cellular,15,jul,514,5,-1,0,unknown,yes
14669,35,entrepreneur,married,secondary,no,313,yes,no,cellular,15,jul,479,1,-1,0,unknown,no
14670,49,retired,divorced,secondary,no,-268,yes,no,cellular,15,jul,111,5,-1,0,unknown,no
14671,45,management,married,tertiary,no,0,no,yes,cellular,15,jul,112,4,-1,0,unknown,no
14672,49,services,married,unknown,no,463,yes,no,telephone,15,jul,541,2,-1,0,unknown,no
14673,44,entrepreneur,married,secondary,no,4389,yes,no,cellular,15,jul,149,4,-1,0,unknown,no
14674,32,blue-collar,divorced,primary,no,142,yes,no,cellular,15,jul,257,5,-1,0,unknown,no
14675,57,blue-collar,divorced,secondary,no,1103,yes,no,cellular,15,jul,98,4,-1,0,unknown,no
14676,40,management,married,tertiary,no,-37,no,yes,cellular,15,jul,408,4,-1,0,unknown,no
14677,32,technician,married,tertiary,no,4654,yes,yes,cellular,15,jul,134,2,-1,0,unknown,no
14678,36,entrepreneur,married,tertiary,no,84,no,yes,cellular,15,jul,306,14,-1,0,unknown,no
14679,48,admin.,married,secondary,no,3064,yes,no,telephone,15,jul,159,2,-1,0,unknown,no
14680,31,blue-collar,married,secondary,no,0,no,yes,telephone,15,jul,275,2,-1,0,unknown,no
14681,54,retired,married,tertiary,no,4104,no,no,cellular,15,jul,68,8,-1,0,unknown,no
14682,53,technician,divorced,secondary,no,0,yes,yes,cellular,15,jul,135,5,-1,0,unknown,no
14683,30,blue-collar,single,primary,no,0,no,no,cellular,15,jul,716,3,-1,0,unknown,yes
14684,42,technician,married,secondary,no,0,yes,yes,cellular,15,jul,257,5,-1,0,unknown,no
14685,39,management,divorced,tertiary,no,5009,yes,no,cellular,15,jul,1083,2,-1,0,unknown,no
14686,41,blue-collar,divorced,primary,no,664,no,yes,cellular,15,jul,955,5,-1,0,unknown,yes
14687,44,blue-collar,divorced,secondary,no,-1,no,yes,cellular,15,jul,194,5,-1,0,unknown,no
14688,42,services,married,secondary,no,0,no,no,cellular,15,jul,194,4,-1,0,unknown,no
14689,56,management,married,primary,no,17,yes,no,cellular,15,jul,123,4,-1,0,unknown,no
14690,32,admin.,married,secondary,no,3,yes,yes,cellular,15,jul,612,4,-1,0,unknown,no
14691,36,blue-collar,divorced,secondary,no,7051,no,yes,cellular,15,jul,106,13,-1,0,unknown,no
14692,55,retired,married,primary,no,4459,no,no,cellular,15,jul,85,8,-1,0,unknown,no
14693,31,blue-collar,married,primary,no,0,yes,no,telephone,15,jul,237,7,-1,0,unknown,no
14694,31,technician,married,secondary,no,303,yes,no,cellular,15,jul,196,4,-1,0,unknown,no
14695,39,blue-collar,married,secondary,no,345,yes,no,cellular,15,jul,179,3,-1,0,unknown,no
14696,41,blue-collar,married,primary,no,8,yes,no,cellular,15,jul,155,2,-1,0,unknown,no
14697,40,management,married,secondary,no,4025,yes,no,cellular,15,jul,107,4,-1,0,unknown,no
14698,38,blue-collar,single,secondary,no,340,no,yes,cellular,15,jul,260,5,-1,0,unknown,no
14699,36,services,divorced,secondary,yes,0,no,yes,cellular,15,jul,687,7,-1,0,unknown,yes
14700,39,admin.,married,secondary,no,1388,yes,no,cellular,15,jul,150,5,-1,0,unknown,no
14701,28,admin.,married,secondary,no,317,yes,no,cellular,15,jul,673,2,-1,0,unknown,no
14702,30,admin.,married,secondary,no,0,no,no,cellular,15,jul,127,5,-1,0,unknown,no
14703,54,retired,divorced,secondary,no,13,yes,no,cellular,15,jul,197,2,-1,0,unknown,no
14704,49,blue-collar,divorced,secondary,no,4177,yes,no,cellular,15,jul,275,4,-1,0,unknown,no
14705,36,services,married,secondary,no,297,yes,yes,cellular,15,jul,157,5,-1,0,unknown,no
14706,50,admin.,married,secondary,no,219,yes,no,cellular,15,jul,419,7,-1,0,unknown,no
14707,38,technician,married,secondary,no,0,yes,yes,cellular,15,jul,146,4,-1,0,unknown,no
14708,38,technician,divorced,tertiary,no,1425,yes,no,cellular,15,jul,347,4,-1,0,unknown,no
14709,36,entrepreneur,married,secondary,no,185,yes,no,cellular,15,jul,136,2,-1,0,unknown,no
14710,54,blue-collar,married,primary,no,126,yes,no,cellular,15,jul,357,4,-1,0,unknown,no
14711,35,admin.,single,tertiary,no,2622,no,no,cellular,15,jul,374,5,-1,0,unknown,no
14712,33,admin.,married,secondary,no,0,yes,no,cellular,15,jul,120,6,-1,0,unknown,no
14713,35,admin.,married,secondary,no,348,yes,yes,cellular,15,jul,323,3,-1,0,unknown,no
14714,31,self-employed,single,secondary,no,0,yes,no,cellular,15,jul,364,2,-1,0,unknown,no
14715,36,blue-collar,married,secondary,no,3420,yes,no,cellular,15,jul,98,2,-1,0,unknown,no
14716,30,management,married,tertiary,no,11,no,no,cellular,15,jul,84,5,-1,0,unknown,no
14717,45,technician,married,secondary,no,1786,yes,yes,telephone,15,jul,78,4,-1,0,unknown,no
14718,50,management,married,tertiary,no,2629,yes,no,telephone,15,jul,59,4,-1,0,unknown,no
14719,45,blue-collar,single,primary,yes,-183,no,yes,cellular,15,jul,395,4,-1,0,unknown,no
14720,39,technician,single,tertiary,no,1531,no,no,telephone,15,jul,543,6,-1,0,unknown,no
14721,58,retired,married,secondary,no,19,no,yes,cellular,15,jul,106,3,-1,0,unknown,no
14722,54,entrepreneur,married,secondary,no,0,no,yes,cellular,15,jul,209,4,-1,0,unknown,no
14723,37,blue-collar,married,primary,no,20,no,yes,telephone,15,jul,469,4,-1,0,unknown,no
14724,31,management,divorced,secondary,no,0,yes,no,cellular,15,jul,216,7,-1,0,unknown,no
14725,46,entrepreneur,divorced,secondary,no,-563,no,yes,cellular,15,jul,769,4,-1,0,unknown,yes
14726,37,technician,married,secondary,no,729,yes,no,cellular,15,jul,115,5,-1,0,unknown,no
14727,29,student,single,tertiary,no,5,no,no,cellular,15,jul,889,5,-1,0,unknown,yes
14728,35,management,single,tertiary,no,635,no,no,cellular,15,jul,547,12,-1,0,unknown,no
14729,25,blue-collar,married,secondary,no,0,no,yes,cellular,15,jul,1424,4,-1,0,unknown,yes
14730,35,management,married,secondary,no,0,yes,no,cellular,15,jul,490,5,-1,0,unknown,no
14731,39,management,married,tertiary,no,285,yes,no,cellular,15,jul,838,3,-1,0,unknown,yes
14732,40,services,married,secondary,no,884,no,no,cellular,15,jul,166,4,-1,0,unknown,no
14733,58,retired,married,tertiary,no,4048,no,yes,cellular,15,jul,270,5,-1,0,unknown,no
14734,46,entrepreneur,married,tertiary,no,406,yes,no,telephone,15,jul,232,4,-1,0,unknown,no
14735,49,housemaid,married,primary,no,278,yes,no,telephone,15,jul,112,6,-1,0,unknown,no
14736,36,admin.,married,secondary,no,898,no,no,cellular,15,jul,118,5,-1,0,unknown,no
14737,33,technician,single,secondary,no,-325,yes,no,cellular,15,jul,159,6,-1,0,unknown,no
14738,52,services,married,secondary,no,497,yes,no,telephone,15,jul,265,5,-1,0,unknown,no
14739,42,blue-collar,divorced,secondary,no,667,yes,no,cellular,15,jul,419,8,-1,0,unknown,no
14740,31,technician,married,secondary,no,0,no,yes,cellular,15,jul,624,6,-1,0,unknown,no
14741,54,technician,divorced,secondary,no,765,yes,yes,cellular,15,jul,812,3,-1,0,unknown,no
14742,44,management,married,tertiary,no,764,no,yes,cellular,15,jul,97,5,-1,0,unknown,no
14743,47,student,single,unknown,no,107,no,no,telephone,15,jul,119,8,-1,0,unknown,no
14744,27,entrepreneur,married,tertiary,no,139,no,no,cellular,15,jul,448,5,-1,0,unknown,yes
14745,35,blue-collar,single,secondary,no,885,yes,no,cellular,15,jul,632,6,-1,0,unknown,yes
14746,37,management,married,tertiary,no,6014,yes,no,cellular,15,jul,163,6,-1,0,unknown,no
14747,51,blue-collar,married,secondary,no,463,yes,yes,cellular,15,jul,114,4,-1,0,unknown,no
14748,38,management,single,tertiary,no,83,no,yes,telephone,15,jul,32,7,-1,0,unknown,no
14749,52,admin.,married,secondary,no,82,yes,yes,telephone,15,jul,1142,4,-1,0,unknown,no
14750,43,technician,single,secondary,no,326,yes,no,cellular,15,jul,87,8,-1,0,unknown,no
14751,53,blue-collar,married,secondary,no,6258,yes,no,telephone,15,jul,62,5,-1,0,unknown,no
14752,60,entrepreneur,married,secondary,no,480,no,yes,telephone,15,jul,341,6,-1,0,unknown,no
14753,36,services,married,secondary,no,321,yes,no,cellular,15,jul,160,2,-1,0,unknown,no
14754,25,blue-collar,single,secondary,no,377,no,no,cellular,15,jul,1412,4,-1,0,unknown,no
14755,37,services,single,secondary,no,459,no,no,telephone,16,jul,61,14,-1,0,unknown,no
14756,39,management,married,tertiary,no,0,no,no,telephone,16,jul,41,6,-1,0,unknown,no
14757,36,services,married,secondary,no,0,yes,no,cellular,16,jul,276,4,-1,0,unknown,no
14758,44,admin.,married,secondary,no,345,yes,no,telephone,16,jul,208,8,-1,0,unknown,no
14759,45,management,married,tertiary,no,1063,yes,no,cellular,16,jul,41,4,-1,0,unknown,no
14760,32,technician,single,secondary,no,210,yes,no,cellular,16,jul,298,2,-1,0,unknown,no
14761,28,management,single,tertiary,no,0,yes,no,cellular,16,jul,767,5,-1,0,unknown,yes
14762,36,management,married,tertiary,no,446,yes,no,telephone,16,jul,174,5,-1,0,unknown,no
14763,29,blue-collar,married,secondary,no,0,yes,no,cellular,16,jul,186,4,-1,0,unknown,no
14764,53,technician,married,secondary,no,2818,yes,no,cellular,16,jul,350,7,-1,0,unknown,no
14765,48,services,married,secondary,no,300,no,yes,cellular,16,jul,52,8,-1,0,unknown,no
14766,49,housemaid,married,primary,no,0,no,no,telephone,16,jul,46,8,-1,0,unknown,no
14767,30,technician,married,unknown,no,0,yes,no,cellular,16,jul,510,3,-1,0,unknown,no
14768,51,blue-collar,married,primary,no,-11,no,no,telephone,16,jul,126,4,-1,0,unknown,no
14769,38,management,married,tertiary,no,500,yes,yes,cellular,16,jul,81,7,-1,0,unknown,no
14770,37,technician,married,secondary,no,177,yes,no,cellular,16,jul,464,3,-1,0,unknown,no
14771,44,services,married,secondary,no,850,no,yes,cellular,16,jul,220,5,-1,0,unknown,no
14772,57,services,married,secondary,no,-37,no,yes,telephone,16,jul,31,6,-1,0,unknown,no
14773,37,management,single,tertiary,no,2265,yes,no,cellular,16,jul,64,1,-1,0,unknown,no
14774,45,management,married,tertiary,no,1293,no,no,telephone,16,jul,188,3,-1,0,unknown,no
14775,33,services,married,secondary,no,346,yes,no,cellular,16,jul,172,1,-1,0,unknown,no
14776,52,services,married,secondary,no,-888,no,no,cellular,16,jul,135,1,-1,0,unknown,no
14777,33,unemployed,married,secondary,no,2,yes,no,cellular,16,jul,132,1,-1,0,unknown,no
14778,28,services,single,secondary,no,0,no,yes,cellular,16,jul,133,1,-1,0,unknown,no
14779,41,entrepreneur,married,tertiary,no,143,no,yes,cellular,16,jul,141,1,-1,0,unknown,no
14780,35,blue-collar,married,secondary,no,4,yes,yes,cellular,16,jul,130,6,-1,0,unknown,no
14781,32,housemaid,married,primary,no,67,yes,no,cellular,16,jul,95,4,-1,0,unknown,no
14782,35,blue-collar,married,primary,no,319,yes,no,cellular,16,jul,221,1,-1,0,unknown,no
14783,52,management,divorced,primary,no,92,no,yes,cellular,16,jul,469,7,-1,0,unknown,no
14784,56,blue-collar,married,primary,no,563,no,no,telephone,16,jul,51,1,-1,0,unknown,no
14785,34,blue-collar,single,secondary,no,855,yes,no,cellular,16,jul,578,1,-1,0,unknown,yes
14786,51,retired,married,primary,no,34,yes,no,cellular,16,jul,69,2,-1,0,unknown,no
14787,54,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,771,1,-1,0,unknown,no
14788,57,services,married,primary,no,1728,yes,no,telephone,16,jul,164,1,-1,0,unknown,no
14789,56,blue-collar,married,secondary,no,0,no,yes,cellular,16,jul,390,2,-1,0,unknown,no
14790,45,blue-collar,single,secondary,yes,0,no,yes,cellular,16,jul,154,2,-1,0,unknown,no
14791,57,entrepreneur,married,tertiary,no,7699,no,yes,cellular,16,jul,178,1,-1,0,unknown,no
14792,37,entrepreneur,married,primary,no,8,yes,yes,cellular,16,jul,46,1,-1,0,unknown,no
14793,34,entrepreneur,married,tertiary,no,-28,yes,no,cellular,16,jul,574,1,-1,0,unknown,no
14794,31,services,married,secondary,no,-230,yes,yes,cellular,16,jul,715,1,-1,0,unknown,no
14795,47,technician,single,secondary,no,1710,no,yes,cellular,16,jul,525,2,-1,0,unknown,no
14796,35,management,single,tertiary,no,-353,yes,no,cellular,16,jul,70,1,-1,0,unknown,no
14797,31,technician,single,secondary,no,35,no,yes,cellular,16,jul,229,1,-1,0,unknown,no
14798,29,blue-collar,single,unknown,no,694,yes,yes,cellular,16,jul,1806,4,-1,0,unknown,yes
14799,42,technician,married,secondary,no,422,yes,no,cellular,16,jul,400,1,-1,0,unknown,no
14800,26,admin.,divorced,secondary,no,1,no,no,cellular,16,jul,92,1,-1,0,unknown,no
14801,33,blue-collar,married,primary,no,208,yes,no,cellular,16,jul,284,1,-1,0,unknown,no
14802,36,management,married,tertiary,no,64,no,no,cellular,16,jul,130,1,-1,0,unknown,no
14803,47,blue-collar,married,unknown,no,496,no,yes,cellular,16,jul,151,4,-1,0,unknown,no
14804,37,technician,divorced,secondary,no,0,yes,no,cellular,16,jul,46,1,-1,0,unknown,no
14805,56,management,divorced,tertiary,no,-563,no,no,cellular,16,jul,79,1,-1,0,unknown,no
14806,31,self-employed,married,tertiary,no,81,yes,no,cellular,16,jul,57,8,-1,0,unknown,no
14807,35,management,married,tertiary,no,-273,yes,no,cellular,16,jul,344,3,-1,0,unknown,no
14808,34,management,single,tertiary,no,431,no,no,cellular,16,jul,401,1,-1,0,unknown,no
14809,46,blue-collar,married,primary,no,327,no,yes,cellular,16,jul,145,4,-1,0,unknown,no
14810,42,technician,married,secondary,no,11,yes,no,cellular,16,jul,272,1,-1,0,unknown,no
14811,60,admin.,married,primary,no,686,yes,yes,cellular,16,jul,122,1,-1,0,unknown,no
14812,32,blue-collar,divorced,secondary,no,8,yes,no,cellular,16,jul,226,1,-1,0,unknown,no
14813,41,management,married,tertiary,no,0,no,yes,cellular,16,jul,211,2,-1,0,unknown,no
14814,56,blue-collar,married,secondary,no,-199,no,yes,cellular,16,jul,428,2,-1,0,unknown,no
14815,54,blue-collar,married,secondary,no,0,no,yes,cellular,16,jul,156,1,-1,0,unknown,no
14816,29,management,married,tertiary,no,465,yes,no,cellular,16,jul,191,1,-1,0,unknown,no
14817,31,management,single,tertiary,no,38279,no,no,cellular,16,jul,225,2,-1,0,unknown,no
14818,27,management,single,tertiary,no,151,yes,no,cellular,16,jul,496,1,-1,0,unknown,yes
14819,32,technician,single,secondary,yes,0,no,yes,cellular,16,jul,195,1,-1,0,unknown,no
14820,25,services,single,tertiary,no,130,yes,no,cellular,16,jul,49,1,-1,0,unknown,no
14821,26,technician,single,secondary,no,354,no,no,cellular,16,jul,586,1,-1,0,unknown,yes
14822,40,self-employed,single,tertiary,no,-94,yes,no,cellular,16,jul,90,1,-1,0,unknown,no
14823,36,management,married,tertiary,no,673,yes,no,cellular,16,jul,689,1,-1,0,unknown,yes
14824,51,services,married,secondary,no,1605,yes,no,cellular,16,jul,94,3,-1,0,unknown,no
14825,58,management,married,tertiary,no,299,no,no,cellular,16,jul,120,4,-1,0,unknown,no
14826,58,blue-collar,married,unknown,no,2516,yes,no,cellular,16,jul,303,1,-1,0,unknown,no
14827,56,self-employed,married,secondary,no,14,no,no,cellular,16,jul,239,1,-1,0,unknown,no
14828,28,blue-collar,married,primary,no,0,yes,no,cellular,16,jul,129,2,-1,0,unknown,no
14829,45,blue-collar,married,primary,no,512,no,no,telephone,16,jul,98,1,-1,0,unknown,no
14830,44,blue-collar,married,primary,no,1265,yes,no,cellular,16,jul,555,1,-1,0,unknown,yes
14831,28,admin.,married,secondary,yes,105,no,no,cellular,16,jul,130,1,-1,0,unknown,no
14832,45,technician,single,secondary,no,-55,no,no,cellular,16,jul,124,1,-1,0,unknown,no
14833,39,blue-collar,married,tertiary,no,597,no,no,cellular,16,jul,686,6,-1,0,unknown,yes
14834,40,admin.,married,secondary,no,0,no,no,cellular,16,jul,29,8,-1,0,unknown,no
14835,39,entrepreneur,married,secondary,yes,0,no,no,cellular,16,jul,528,9,-1,0,unknown,no
14836,26,self-employed,single,secondary,no,166,yes,no,cellular,16,jul,83,2,-1,0,unknown,no
14837,59,management,married,tertiary,no,3998,yes,no,cellular,16,jul,60,1,-1,0,unknown,no
14838,45,services,married,unknown,no,318,no,no,cellular,16,jul,63,2,-1,0,unknown,no
14839,41,entrepreneur,married,tertiary,no,340,yes,no,cellular,16,jul,206,2,-1,0,unknown,no
14840,37,blue-collar,married,secondary,no,0,no,no,cellular,16,jul,1150,1,-1,0,unknown,no
14841,37,entrepreneur,married,tertiary,no,1027,yes,no,cellular,16,jul,294,2,-1,0,unknown,no
14842,30,technician,married,secondary,no,-393,yes,yes,cellular,16,jul,435,1,-1,0,unknown,yes
14843,36,management,single,tertiary,no,0,yes,no,cellular,16,jul,155,2,-1,0,unknown,no
14844,25,services,single,secondary,no,93,no,no,cellular,16,jul,130,1,-1,0,unknown,no
14845,57,management,married,tertiary,no,29,no,yes,cellular,16,jul,294,1,-1,0,unknown,no
14846,26,blue-collar,single,secondary,no,-188,no,no,telephone,16,jul,198,1,-1,0,unknown,no
14847,31,technician,divorced,secondary,no,105,yes,no,cellular,16,jul,72,1,-1,0,unknown,no
14848,38,services,married,secondary,no,-768,yes,yes,cellular,16,jul,57,2,-1,0,unknown,no
14849,36,blue-collar,married,secondary,no,324,yes,yes,cellular,16,jul,830,1,-1,0,unknown,yes
14850,40,technician,married,secondary,no,6,yes,no,cellular,16,jul,464,1,-1,0,unknown,no
14851,27,services,married,secondary,no,100,no,no,cellular,16,jul,57,2,-1,0,unknown,no
14852,46,management,single,tertiary,no,2987,yes,no,cellular,16,jul,318,1,-1,0,unknown,no
14853,37,housemaid,married,secondary,no,12939,yes,yes,cellular,16,jul,39,9,-1,0,unknown,no
14854,31,unemployed,divorced,tertiary,no,256,yes,no,cellular,16,jul,873,2,-1,0,unknown,yes
14855,57,retired,married,secondary,no,975,no,no,cellular,16,jul,166,1,-1,0,unknown,no
14856,60,admin.,married,primary,no,-444,no,yes,cellular,16,jul,227,1,-1,0,unknown,no
14857,45,management,married,tertiary,no,96,yes,no,cellular,16,jul,202,1,-1,0,unknown,no
14858,37,technician,married,secondary,no,2707,yes,no,telephone,16,jul,109,1,-1,0,unknown,no
14859,36,blue-collar,divorced,primary,no,17,yes,no,cellular,16,jul,329,1,-1,0,unknown,no
14860,26,blue-collar,single,primary,no,-35,no,no,cellular,16,jul,243,1,-1,0,unknown,no
14861,57,technician,married,primary,no,0,no,no,cellular,16,jul,214,1,-1,0,unknown,no
14862,47,services,divorced,secondary,no,28,yes,no,cellular,16,jul,142,1,-1,0,unknown,no
