,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1319,1,0.224324306,0.261916056,0.545880597,0.058547457,-0.033594666,-0.119354132,0.018393286,0.254668194,-0.020041549,-0.346580245,0.161911376,0.327153721,-0.217060697,-0.210931255,0.247929439,0.173373058,-0.074003194,-0.063466561,-0.026455597,0.193278092,0.212048731,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1320,1,0.320100406,0.34683997,0.501722358,0.031942415,0.083479411,-0.010044138,0.082590069,0.301371089,0.032610902,-0.23728706,0.181716328,0.285252055,-0.2097006,-0.158701236,0.232864768,0.145855486,-0.125933442,-0.142814271,-0.049233382,0.115496571,0.098310949,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1321,1,0.247522801,0.376352077,0.485561883,0.075750348,0.062815252,-0.08145507,0.054212212,0.277195811,0.017866575,-0.27678831,0.148583066,0.247674292,-0.266669358,-0.216533844,0.229878175,0.188351564,-0.09617953,-0.100521281,-0.01145079,0.103837434,0.142921445,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1322,1,0.263143027,0.346405901,0.528177772,0.106027787,0.066687573,-0.043950008,0.025491195,0.251319596,-0.01406295,-0.254957193,0.181328766,0.244145087,-0.275171451,-0.147588692,0.259891716,0.112118111,-0.152547531,-0.160667745,-0.046526856,0.161754158,0.119364481,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1323,1,0.279526291,0.300746935,0.482181423,0.116709599,0.107965502,-0.032332568,0.036971242,0.269349064,-0.002333581,-0.281405744,0.201050313,0.259563425,-0.283214741,-0.172555276,0.255973197,0.12270777,-0.148886483,-0.142570031,-0.011400979,0.137049561,0.120640783,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1324,1,0.354415994,0.323446533,0.504222176,0.104488684,0.055805206,-0.024491085,0.063496709,0.283616401,-0.013072146,-0.327921813,0.161767947,0.31902389,-0.218253881,-0.218986813,0.249728915,0.171189161,-0.096615485,-0.099338679,-0.038839684,0.150460946,0.208782311,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1325,1,0.37252123,0.361839976,0.560434213,0.114297891,0.091596516,-0.027031999,0.035578312,0.273567131,0.039488828,-0.332795744,0.11049937,0.224506677,-0.306949303,-0.225473102,0.243053246,0.116905712,-0.142729363,-0.139665346,-0.051875549,0.154230379,0.160344329,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1326,1,0.343435007,0.344061008,0.560894494,0.168612803,0.044447932,-0.116409354,0.000259993,0.289328641,0.028979727,-0.304993186,0.186284423,0.341120111,-0.264084711,-0.238137803,0.274195665,0.20337585,-0.090640115,-0.100504919,-0.054270078,0.164606507,0.172030946,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1327,1,0.266306848,0.311964385,0.509975405,0.084426952,0.063181036,-0.059468828,0.033155412,0.274233369,0.035860994,-0.297880236,0.155163965,0.29590991,-0.264736541,-0.246107639,0.242199607,0.136611551,-0.154021394,-0.134169356,-0.026175608,0.169356891,0.210707003,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1328,1,0.295075891,0.303426916,0.524607524,0.084265407,0.023880132,-0.098282036,-0.018343367,0.227373479,-0.030052083,-0.37118894,0.104830552,0.256737779,-0.234315668,-0.218490301,0.213953064,0.157583185,-0.099654986,-0.120217068,-0.084803481,0.121287789,0.168338649,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1329,1,0.226747622,0.308840134,0.516343935,0.0879164,0.007189974,-0.134610498,0.015068223,0.302254055,-0.043665517,-0.38413991,0.208359394,0.336521958,-0.283911267,-0.241226997,0.257118507,0.186177284,-0.096984437,-0.128387884,-0.074974004,0.142877849,0.212618653,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1330,1,0.265701289,0.367003339,0.538013519,0.097491688,0.012114309,-0.112072683,0.039415008,0.284972618,-0.047202604,-0.368179944,0.177350835,0.287803623,-0.259852207,-0.182358137,0.300873856,0.153939472,-0.119563643,-0.140278439,-0.035710949,0.166608488,0.169408809,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1331,1,0.320289065,0.338051656,0.50777678,0.126307952,0.047204245,-0.078128348,0.059197175,0.317282401,-0.016524407,-0.289079294,0.215866261,0.270133572,-0.27596989,-0.179920218,0.246844271,0.141719911,-0.108440622,-0.09186088,-0.004457428,0.152616186,0.112399641,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1332,-0.136749776,0.442109642,1,0.338598499,0.067948698,0.171287485,0.114439402,0.040407301,0.19500577,0.015555135,-0.007619246,0.08904028,-0.111596543,0.050869248,0.124204199,0.102524091,-0.018099446,0.042607923,0.14247461,0.102473166,0.063287682,-0.04328491,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1333,1,0.357981333,0.346439096,0.506425674,0.088107889,0.030307714,-0.070965237,0.082784647,0.300254637,-0.027072033,-0.291990836,0.237942198,0.267117888,-0.27875785,-0.224236039,0.206549256,0.105817962,-0.118105608,-0.063160004,-0.007874858,0.194262964,0.169474526,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1334,1,0.399095169,0.342371087,0.494585546,0.12253,0.109646709,-0.071878571,0.011361488,0.218723492,0.015929953,-0.281594833,0.147849327,0.292827,-0.224447834,-0.194242013,0.26098853,0.215716192,-0.058121329,-0.097718348,-0.048388939,0.149933392,0.186024217,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1335,1,0.257052954,0.291845935,0.502585049,0.076040359,0.040973116,-0.113121451,0.015380642,0.230890549,-0.152262763,-0.369651624,0.280469742,0.315101667,-0.280806886,-0.196274747,0.263186465,0.160211109,-0.131019481,-0.144266415,-0.064423961,0.190435269,0.223136221,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1336,1,0.243006119,0.29207349,0.546908191,0.120065029,0.017301059,-0.159745094,0.071277439,0.316266304,-0.043852678,-0.334333758,0.240397593,0.35320584,-0.252287489,-0.188803329,0.26634519,0.199034088,-0.07728713,-0.156755528,-0.090201711,0.157925211,0.199301189,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1337,1,0.253200243,0.260920571,0.52579455,0.124754271,0.025482194,-0.127785994,0.035400433,0.316712791,-0.006618792,-0.302768074,0.224334793,0.33459877,-0.248703702,-0.226220729,0.227012705,0.168866589,-0.096985864,-0.152445699,-0.084166199,0.172155963,0.18710867,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1338,1,0.266340353,0.289692942,0.500874279,0.095341604,0.049966593,-0.057314335,0.048230565,0.255354333,-0.038901822,-0.254139737,0.198067253,0.250864773,-0.292069646,-0.182114042,0.259464051,0.160232524,-0.110829089,-0.132309729,-0.064635761,0.156049773,0.172036614,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1339,1,0.258909983,0.277149634,0.544925436,0.16556187,0.084888111,-0.092658302,0.074078244,0.309460753,-0.014480151,-0.313702971,0.213895777,0.325594069,-0.272314283,-0.240081077,0.231862048,0.163357241,-0.107840838,-0.172576637,-0.081816419,0.175622572,0.172995998,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1340,1,0.278334713,0.308165697,0.574110054,0.203476378,0.122841852,-0.039383926,0.106500117,0.320052043,-0.019344096,-0.241445016,0.232068309,0.266578764,-0.28246629,-0.213224587,0.194117536,0.141465576,-0.097211267,-0.155037851,-0.068215097,0.147144942,0.160852028,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1341,1,0.253307713,0.327095283,0.550860754,0.135670076,0.044541768,-0.077490082,0.129905636,0.322026092,-0.055319121,-0.301276893,0.212940133,0.245037628,-0.329571468,-0.255675446,0.252950832,0.198250573,-0.075901706,-0.150627283,-0.098651261,0.137074637,0.176124717,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1342,1,0.254881715,0.313489063,0.495363153,0.112485969,0.017084739,-0.109270862,0.051474825,0.287633365,-0.053364523,-0.305363641,0.202541506,0.320070441,-0.226389434,-0.186981534,0.218408813,0.182126902,-0.025005032,-0.093124635,-0.066384693,0.12534907,0.174678829,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1343,1,0.220825021,0.255842085,0.43294239,0.089357434,0.002863079,-0.068168165,0.102502933,0.334812085,0.00157512,-0.259822731,0.232910199,0.302683569,-0.217518727,-0.131866092,0.247818509,0.137321942,-0.052013765,-0.123376218,-0.110683623,0.099873918,0.137810907,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1344,1,0.292188787,0.296212307,0.442084116,0.096995715,0.023873792,-0.083089518,0.079112344,0.256302617,-0.071991149,-0.334970177,0.195335557,0.304219336,-0.229701517,-0.192697605,0.220734658,0.192924564,-0.029473678,-0.146570979,-0.131774009,0.106560174,0.216518393,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1345,1,0.359250197,0.342956015,0.511059728,0.160585969,0.056923617,-0.064667732,0.059361663,0.260191904,-0.046487883,-0.276453404,0.183451962,0.294491319,-0.2123739,-0.196483932,0.143115984,0.125560851,-0.018443529,-0.084507432,-0.06678146,0.116635568,0.161030011,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1346,1,0.145698751,0.342459139,0.551627509,0.101026264,0.089921769,-0.016129822,0.141667722,0.321812817,-0.023641833,-0.295206087,0.239655518,0.307594462,-0.256463651,-0.239085783,0.23129444,0.24383706,-0.000304447,-0.137481268,-0.129997129,0.102249377,0.180621973,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1347,1,0.279427254,0.324910614,0.526810835,0.149547317,0.047792591,-0.087174752,0.013742837,0.259534467,-0.010001197,-0.290133749,0.134708424,0.221255327,-0.284981079,-0.221123601,0.255913928,0.208067555,-0.040926759,-0.115383744,-0.075856283,0.153628599,0.174397644,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1348,1,0.160790443,0.255279739,0.597452702,0.18107527,0.023408174,-0.08868349,0.111875273,0.328088512,-0.036881879,-0.280623783,0.244646499,0.260991594,-0.277125854,-0.176206049,0.316731661,0.240559364,-0.052358068,-0.093174813,-0.007189873,0.222039718,0.174587352,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1349,1,0.364690579,0.285522527,0.451882377,0.08128355,0.018592421,-0.081678041,0.1091284,0.134462489,-0.139585458,-0.291410415,0.239805123,0.19341271,-0.303354938,-0.085400239,0.31659428,0.062190128,-0.219200362,-0.153422152,0.03358784,0.193112261,0.051636953,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1350,1,0.358705118,0.386499827,0.532043432,0.092903272,0.062902443,-0.008850674,0.117882026,0.267138847,-0.122428656,-0.27846083,0.229955354,0.195507566,-0.310067026,-0.113289244,0.299575272,0.114493853,-0.164231947,-0.118116736,0.014831125,0.152982814,0.043828571,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1351,1,0.220679471,0.34730297,0.581366033,0.107420011,0.039034073,-0.086324972,0.047887565,0.264787781,-0.008082963,-0.30545004,0.252954896,0.261976854,-0.359839796,-0.196006599,0.288719792,0.148687712,-0.101203204,-0.088632944,-0.028411872,0.152395089,0.146243988,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1352,1,0.286735277,0.288773302,0.511389823,0.115246681,0.071179128,-0.037136928,0.064906988,0.261329701,-0.032983232,-0.312695942,0.230176988,0.318276401,-0.290519262,-0.265072779,0.258641185,0.178193147,-0.080727524,-0.084902824,-0.037665974,0.126097629,0.172899732,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1353,1,0.295309675,0.275373263,0.509446103,0.074000055,0.040829965,-0.046743037,0.126472203,0.285535495,-0.059200813,-0.26568471,0.204487256,0.264709272,-0.223421644,-0.149309588,0.252672241,0.100920596,-0.137503105,-0.084404693,-0.004380512,0.139190997,0.120718181,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1354,1,0.253966453,0.261945544,0.453527436,0.099655464,0.021735278,-0.040969011,0.097912562,0.233734969,-0.142818777,-0.254386278,0.20461704,0.197806469,-0.291040725,-0.142312431,0.323027499,0.159008367,-0.085886596,-0.104563049,-0.004564465,0.190686501,0.146769247,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1355,1,0.304085283,0.266161989,0.500122977,0.140134453,0.073819876,-0.082504599,0.074671991,0.268381939,-0.111020164,-0.282685453,0.234015601,0.304556459,-0.251719647,-0.184332276,0.242722549,0.123181317,-0.081973657,-0.125150918,-0.022989302,0.192164969,0.135848276,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1356,1,0.290878267,0.253766671,0.475522319,0.114389477,0.026172171,-0.125630208,0.035883092,0.220420916,-0.056102795,-0.22893695,0.189496433,0.296839903,-0.184309469,-0.146149726,0.205628873,0.102282273,-0.130247895,-0.177992955,-0.095663964,0.151326652,0.163707249,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1357,1,0.223834463,0.295813517,0.539315506,0.160310075,0.044582376,-0.056581718,0.118346817,0.287376699,-0.098178586,-0.30681621,0.208253444,0.242043151,-0.277710949,-0.147520116,0.226594502,0.136598449,-0.077500079,-0.149337073,-0.086458331,0.122566398,0.150102285,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1358,1,0.229362626,0.280286199,0.549166498,0.202386339,0.047466048,-0.092414351,0.097530478,0.296037579,-0.072374064,-0.283613552,0.231761953,0.306126243,-0.191172081,-0.145276502,0.250327188,0.208121003,-0.019366249,-0.082300664,-0.064778003,0.141826453,0.16209495,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1359,1,0.188040674,0.240466083,0.468718982,0.133260799,-0.016255685,-0.085478482,0.125478241,0.289370092,-0.067738347,-0.287978188,0.212725523,0.249349148,-0.271186909,-0.189766221,0.204224814,0.133760484,-0.052217122,-0.144818195,-0.095790952,0.127286334,0.163147199,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1360,1,0.214750676,0.31983865,0.563423567,0.17816121,0.016371112,-0.120210695,0.072527067,0.30419788,-0.064409611,-0.342020729,0.215703757,0.345027356,-0.266402429,-0.272886795,0.189661038,0.181567628,-0.067861059,-0.178193776,-0.155496406,0.155930038,0.242490812,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1361,1,0.21350448,0.270196206,0.498983554,0.138768715,-0.001014684,-0.114709655,0.07575018,0.239891109,-0.08486934,-0.275285011,0.204083813,0.299839233,-0.201315109,-0.16963969,0.175490238,0.11735627,-0.044406366,-0.137195569,-0.11727975,0.123392662,0.166512373,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1362,1,0.294918057,0.296535015,0.522838464,0.135655788,-0.000914693,-0.134227792,0.072498452,0.231689116,-0.097851926,-0.256351517,0.204908078,0.25792065,-0.219717223,-0.14747191,0.173934036,0.124280294,-0.037695392,-0.081332812,-0.031263651,0.169269848,0.111763264,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1363,1,0.318455516,0.341038331,0.543951858,0.179674831,0.058318781,-0.067910046,0.104726178,0.227022574,-0.153977951,-0.263381822,0.257832714,0.286096792,-0.23910879,-0.160258446,0.207238288,0.09740313,-0.087357266,-0.146713997,-0.090092484,0.149426551,0.136698218,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1364,1,0.263020661,0.323002935,0.507536164,0.124812112,0.053411551,-0.051839678,0.160118582,0.307736184,-0.08166295,-0.241507538,0.275003608,0.243261462,-0.257415311,-0.13151062,0.24614029,0.153659931,-0.071316773,-0.155070145,-0.058776745,0.201149342,0.114279069,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1365,1,0.284438287,0.314400931,0.545029346,0.126284323,0.005754185,-0.078826791,0.124406792,0.254857163,-0.105420688,-0.304470182,0.252343211,0.28940305,-0.226178943,-0.171578529,0.215987205,0.139029309,-0.063591359,-0.096950633,-0.043448203,0.187375632,0.169139414,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1366,1,0.316932222,0.299946639,0.488014134,0.156573485,0.015018954,-0.083373264,0.116587034,0.259488282,-0.120934141,-0.280645521,0.201171619,0.214011121,-0.224145342,-0.111740574,0.23653124,0.135735369,-0.072506868,-0.173984559,-0.098432337,0.135113713,0.109774359,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1367,1,0.283858799,0.288029613,0.422690496,0.112622599,0.080647023,-0.053838164,0.121078352,0.275602533,-0.112353975,-0.315505667,0.184088292,0.232502533,-0.247409575,-0.170298845,0.214682318,0.137321735,-0.073645955,-0.131303027,-0.063968821,0.162595287,0.151973202,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1368,1,0.202473942,0.347974853,0.517423122,0.082972947,0.01195472,-0.097522017,0.0823914,0.289050543,-0.100363392,-0.303930505,0.232986909,0.267747471,-0.215321918,-0.149206314,0.233681775,0.140243931,-0.036867324,-0.109415201,-0.053833159,0.19081995,0.177886877,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1369,1,0.257409638,0.330434936,0.48856137,0.106959126,0.060350712,-0.075515788,0.026544437,0.233059192,-0.027620706,-0.191923116,0.240116764,0.235061477,-0.282940951,-0.143703663,0.256093184,0.146201164,-0.103135313,-0.175729831,-0.082460452,0.192017597,0.141491818,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1370,1,0.236509711,0.318336826,0.525879294,0.136238827,0.064220448,-0.084582657,-0.023394727,0.253456077,-0.068133171,-0.319247042,0.218664256,0.283551187,-0.256585603,-0.18766241,0.234335449,0.176541709,-0.040267779,-0.141800724,-0.105640579,0.155015551,0.222746777,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1371,1,0.133951395,0.25363954,0.510454673,0.117829136,0.039194338,-0.072371253,0.023859258,0.24280465,-0.047466295,-0.29117659,0.187978508,0.236749648,-0.272108838,-0.164801725,0.221332604,0.151202306,-0.027451862,-0.117871793,-0.076124353,0.195373965,0.162933206,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1372,1,0.367176452,0.384567528,0.512954169,0.137741313,0.025384856,-0.142105119,-0.003327416,0.243682075,-0.019792974,-0.225735052,0.234870581,0.216119999,-0.233773579,-0.098164671,0.250665624,0.134804362,-0.067809475,-0.079630412,0.000970935,0.178389083,0.075215027,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1373,1,0.268116637,0.309109847,0.516325368,0.136960951,0.069335262,-0.045646094,0.089324626,0.299773146,-0.10840222,-0.308782963,0.288141046,0.267760094,-0.303247996,-0.112591207,0.304156809,0.160089209,-0.073206173,-0.124198645,-0.059570858,0.233744005,0.19365828,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1374,1,0.267430659,0.304707856,0.446410602,0.136612409,0.082297382,-0.016131537,0.104753321,0.272145239,-0.079295063,-0.292127877,0.220288055,0.213811805,-0.278161727,-0.154952747,0.242814976,0.158415441,-0.049617291,-0.125314996,-0.096012577,0.1436647,0.151894133,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1375,1,0.285171016,0.292753546,0.443452492,0.119124708,0.087039904,-0.034024096,0.070134569,0.24041991,-0.09700594,-0.316523093,0.215029152,0.264688123,-0.2474636,-0.158933298,0.177213565,0.09037104,-0.114454308,-0.120901261,-0.068703351,0.165588129,0.1388821,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1376,1,0.338728003,0.308455664,0.454817437,0.124410639,0.052374266,-0.120768264,0.054798775,0.246970545,-0.088787466,-0.324030394,0.220724869,0.295371839,-0.21646699,-0.148221354,0.229326902,0.136600887,-0.048291215,-0.09328415,-0.034091271,0.194470268,0.192905028,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1377,1,0.343634838,0.324422282,0.472851592,0.107252718,0.009700481,-0.117070725,0.074943173,0.271153716,-0.024176367,-0.208142485,0.247559787,0.266951441,-0.26064971,-0.171453627,0.215126834,0.172491802,-0.043412383,-0.129855049,-0.076402045,0.199216267,0.194105708,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1378,1,0.23544337,0.299883302,0.465416989,0.113453052,0.007663762,-0.121245604,0.047766598,0.265057646,-0.10953422,-0.333482215,0.226958959,0.305136658,-0.255477549,-0.202485108,0.219814297,0.158914194,-0.045966818,-0.148206259,-0.081201774,0.149447143,0.173820793,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1379,1,0.372679283,0.352992334,0.508135758,0.096766384,0.078726705,-0.028007855,0.076589854,0.293318335,-0.017650846,-0.270068496,0.225626255,0.290123015,-0.218315009,-0.152103236,0.235747578,0.129210218,-0.048026612,-0.067876806,-0.055904408,0.107907675,0.105938222,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1380,1,0.330403769,0.468276065,0.612807721,0.076124266,-0.01755029,-0.099271207,0.048812499,0.287485913,-0.065299904,-0.352822946,0.234401944,0.374142124,-0.246758554,-0.25217991,0.209723838,0.165290189,-0.089950061,-0.099942351,-0.084249029,0.089397613,0.132744459,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1381,1,0.282899203,0.404786692,0.578973335,0.074258539,-0.0260622,-0.092013463,0.080965019,0.308313609,-0.078201001,-0.374617111,0.173570469,0.34553759,-0.219640988,-0.195947597,0.237136633,0.149341334,-0.046443195,-0.048931174,-0.016293331,0.105313292,0.106829743,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1382,1,0.332704623,0.425003068,0.579710203,0.081699106,0.021967703,-0.021406248,0.119911196,0.267186713,-0.059201452,-0.351907772,0.178178434,0.31471525,-0.210606669,-0.168982382,0.22304265,0.168237416,-0.039505609,-0.080548135,-0.053261419,0.118785675,0.15452893,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1383,1,0.280806532,0.345159534,0.522334152,0.059587611,-0.01513666,-0.08356058,0.132678657,0.386066643,-0.019522585,-0.357295083,0.190594732,0.37365437,-0.153564002,-0.208321835,0.162795751,0.144087387,-0.003060602,-0.088156374,-0.10853107,0.102921334,0.188763118,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1384,1,0.313635827,0.318321117,0.519828804,0.178031245,0.060532951,-0.066569982,0.077704508,0.283981007,-0.032773977,-0.310853625,0.148215451,0.283892883,-0.245401735,-0.239615679,0.187885433,0.174574455,-0.054706595,-0.138391285,-0.091171319,0.141456564,0.154483651,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1385,1,0.211873345,0.303067263,0.504689016,0.102182722,-0.035537176,-0.126868522,0.022372855,0.235859735,-0.063208993,-0.285693505,0.199782383,0.248204202,-0.289148188,-0.22527753,0.23529677,0.185912635,-0.054034406,-0.110749943,-0.062317363,0.166438115,0.161334107,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1386,1,0.367793589,0.220561164,0.501907386,0.194005766,-0.038234688,0.013397384,0.08939953,0.393467813,-0.055583578,-0.314794547,0.184120746,0.298043868,-0.244754592,-0.241807239,0.256980868,0.223726759,-0.01396516,-0.116556658,-0.098067536,0.141598469,0.203826703,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1387,1,0.317032456,0.300074013,0.453420007,0.115072749,0.00079829,-0.06374104,0.121766135,0.304149596,-0.048553082,-0.278915371,0.205854568,0.232605763,-0.194042659,-0.157000562,0.207885339,0.193569386,0.010068517,-0.085383294,-0.059093111,0.139269405,0.116771295,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1388,1,0.222954155,0.290705168,0.505304784,0.095139508,-0.008347443,-0.101837952,0.108052889,0.328447778,-0.050764048,-0.350650373,0.179017563,0.299291488,-0.259266946,-0.241270472,0.274817589,0.226243555,-0.039373498,-0.140411522,-0.103495764,0.131147182,0.148504987,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1389,1,0.257393475,0.318677693,0.512749416,0.133945908,0.033230261,-0.119877714,0.025043007,0.251931383,-0.055070158,-0.26252176,0.261425034,0.289493342,-0.229820174,-0.198766257,0.276094733,0.247086622,-0.023447307,-0.156679497,-0.095467615,0.156630028,0.128711649,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1390,1,0.228941785,0.252867342,0.477177868,0.158708371,0.05750534,-0.090558472,0.031669338,0.24682331,-0.063897772,-0.354838482,0.174469626,0.318133289,-0.213784335,-0.195558417,0.182414569,0.18087935,-0.030299136,-0.135345262,-0.092676053,0.133840197,0.185167125,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1391,1,0.307841638,0.357950124,0.494888024,0.059463202,0.002777113,-0.080172822,0.099660501,0.345667799,-0.049300552,-0.31582085,0.234373816,0.314127108,-0.262955665,-0.198122105,0.234271216,0.163687578,-0.085584948,-0.151726154,-0.074899166,0.159705894,0.162011912,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1392,1,0.214876953,0.383414694,0.611197035,0.130027523,0.035726627,-0.072776091,0.106397034,0.397103418,-0.101606486,-0.396009834,0.240420941,0.353605886,-0.27256735,-0.276371332,0.182807233,0.179857807,-0.043128723,-0.125353128,-0.158162038,0.085633041,0.167186304,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1393,1,0.302711373,0.407208584,0.589202756,0.162179632,0.004775018,-0.117799732,0.079099582,0.3209403,-0.024142173,-0.365817805,0.199446022,0.320012446,-0.214000742,-0.188408884,0.184764893,0.142414884,-0.057035072,-0.135082195,-0.100599379,0.140239238,0.158373099,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1394,1,0.214317076,0.343486525,0.509362451,0.085033846,0.016905151,-0.089079496,0.102702999,0.346186498,-0.042756972,-0.349329856,0.214786336,0.353060727,-0.216525252,-0.228539848,0.194837768,0.160764221,-0.048933173,-0.149173546,-0.115633278,0.145588145,0.203971025,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1395,1,0.241900622,0.286139443,0.509033631,0.111761094,-0.034546402,-0.086207801,0.142224497,0.26453216,-0.132836094,-0.247852699,0.252286618,0.156709426,-0.294866116,-0.06827714,0.268144314,0.074263024,-0.138234447,-0.149373492,-0.023388117,0.172370373,0.048915554,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1396,1,0.307612391,0.276848452,0.45842978,0.100394743,-0.036946454,-0.110333354,0.099341281,0.237189455,-0.109538361,-0.272954049,0.229801574,0.235060337,-0.249088198,-0.120770622,0.217382168,0.139717454,-0.073564143,-0.120244826,-0.03022613,0.159052795,0.112755972,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1397,1,0.251561532,0.281674457,0.50649377,0.146176651,-0.001271065,-0.09090642,0.142183774,0.290135762,-0.111416369,-0.255671798,0.265621694,0.29366108,-0.226366628,-0.159486461,0.241241244,0.14636955,-0.072310197,-0.131365941,-0.057314022,0.184822486,0.128991076,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1398,1,0.126409398,0.182043912,0.442254471,0.067630822,0.005054724,-0.029101907,0.17566068,0.295522998,-0.048366241,-0.266300527,0.110517092,0.180553942,-0.258614636,-0.179534733,0.192809469,0.183195596,-0.006731172,-0.117491395,-0.105144088,0.10959585,0.117490471,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1399,1,0.179646929,0.213876356,0.432430577,0.100874591,-0.034663204,-0.068956494,0.14598289,0.330464923,-0.050637266,-0.324874393,0.139228004,0.242027436,-0.250109701,-0.214529199,0.201086332,0.195710612,0.007202302,-0.11880604,-0.120485999,0.092200717,0.149360011,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1400,1,0.21686935,0.234064899,0.450404493,0.086754627,-0.029480961,-0.118197256,0.109295479,0.297658746,-0.051632141,-0.317641573,0.123228527,0.200759557,-0.291706307,-0.268261347,0.199491018,0.240211194,-0.002227783,-0.158079932,-0.137879605,0.119076941,0.178714774,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
