,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
1877,-0.22768000000000002,0.446772,0.534365,0.177429,0.17234000000000002,0.854712,0.597681,-1.025056,-0.12300499999999999,0.5428069999999999,E
1878,-0.054866,-0.220579,0.466793,-0.21696999999999997,0.17234000000000002,0.605563,0.144676,-0.19506800000000002,-0.216549,0.603444,D
1879,0.17966700000000002,-0.330495,0.530808,-0.314183,0.08296100000000001,-0.681707,0.182426,0.178116,0.31353600000000004,-0.591123,A
1880,2.105308,-0.07925700000000001,0.23918299999999998,-1.152363,-0.989576,-1.719828,-2.875357,-2.87086,-2.711067,-2.719589,A
1881,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-1.22153,0.257927,-0.658688,0.251173,-1.118257,F
1882,0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,-0.10036,-0.081827,0.405781,0.095265,0.09160800000000001,F
1883,-2.276758,0.45462299999999994,0.050694,-2.161546,-4.8328370000000005,-3.256248,-2.9131080000000003,0.731514,-1.682078,-3.798776,A
1884,-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,-1.3461049999999999,-1.32759,2.064595,3.2445939999999998,-0.394081,X
1885,0.25373,0.219088,0.14315999999999998,0.720541,0.261718,-0.474083,-0.006326,0.9221530000000001,0.40708,-0.313734,A
1886,11.819916000000001,0.20338499999999998,0.395665,-2.941364,-0.9001979999999999,-2.259651,0.371178,3.312811,-3.708874,-2.0920229999999997,H
1887,0.068573,0.533135,0.48813100000000004,0.25566500000000003,-0.6320640000000001,-1.22153,-2.724356,-0.018077,-3.7400559999999996,-2.606186,A
1888,0.599358,-0.377602,0.24273899999999998,-0.151028,0.976743,-0.01731,-1.2143389999999998,0.319732,0.9995280000000001,0.870381,I
1889,-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,-1.3045799999999999,0.257927,-1.377155,0.31353600000000004,-1.173844,D
1890,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,0.480988,0.6354310000000001,-0.115309,0.064084,0.208458,F
1891,0.043885,0.572391,0.00446,-0.3331,0.261718,-0.847807,0.220177,1.276155,0.781258,-0.762402,G
1892,-0.301743,-0.314793,0.399221,0.77052,0.708609,-1.802878,-3.127027,-1.066295,-0.621908,0.5057010000000001,Y
1893,-0.252367,-0.149918,0.313868,-0.243616,0.261718,1.186911,0.52218,-0.281175,0.126447,0.875842,A
1894,-0.38815,-1.021399,0.057807000000000004,1.228564,-0.006417,2.183507,0.484429,-0.187651,0.7500760000000001,1.813092,X
1895,0.019197,-0.28338800000000003,0.214288,0.857677,0.261718,0.190314,-0.42158,-0.500744,-0.466001,0.546291,A
1896,-0.314087,0.540986,-0.041773000000000005,0.8825620000000001,0.261718,0.771662,0.408929,0.172486,-0.216549,0.573596,F
1897,0.389513,-0.220579,-3.210528,-2.624155,0.261718,-1.013906,0.484429,-2.216813,-0.684271,-1.037367,A
1898,-0.202992,-0.016447999999999997,0.594823,-1.5818219999999998,-0.363929,-0.6401819999999999,-0.081827,0.46761899999999995,1.46725,-0.41769799999999996,E
1899,-0.06721,-0.149918,0.32098000000000004,0.11858900000000001,0.261718,0.397939,0.220177,-1.340751,-0.8089970000000001,0.36645300000000003,A
1900,-0.153617,-0.087108,0.299642,0.689629,0.261718,2.349606,1.2016870000000002,-0.908875,-0.497183,1.4559959999999998,F
1901,0.117948,0.26619499999999996,0.043581,-0.5900350000000001,0.17234000000000002,-0.723232,0.144676,-0.566543,0.157628,-0.622767,F
1902,0.13029200000000002,0.077766,0.299642,-0.693335,0.261718,-0.22493400000000002,0.069175,1.2850469999999998,0.375899,-0.117247,A
1903,0.031541,-0.024299,0.545034,-2.187595,0.261718,-1.429155,0.144676,-2.5118110000000002,-1.401445,-1.25888,E
1904,0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,-0.9308559999999999,0.144676,-0.037705,0.219991,-0.803944,G
1905,0.068573,0.148427,0.111153,0.179577,0.261718,0.273364,-0.42158,-0.399648,-0.310094,0.642599,A
1906,-0.252367,0.06991499999999999,0.24629600000000001,0.52355,0.261718,-1.3461049999999999,0.446679,1.371251,1.186617,-1.314322,E
1907,-0.128929,0.022808000000000002,0.19295,0.837775,0.261718,0.8962370000000001,0.182426,0.174602,0.219991,0.832842,A
1908,0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,0.8962370000000001,-0.044076,-0.8125939999999999,0.064084,0.968076,H
1909,0.019197,0.525284,0.068476,0.166658,0.261718,0.356414,0.106925,-0.41269399999999995,-0.37245700000000004,0.38932100000000003,F
1910,-0.33877399999999996,-0.197025,0.530808,1.1462709999999998,0.708609,-1.013906,-1.7805950000000001,0.7432989999999999,0.344717,0.25085599999999997,Y
1911,-0.030177999999999996,-0.220579,0.24273899999999998,1.988271,0.17234000000000002,0.10726500000000001,0.333428,-0.146024,-0.902542,0.033513999999999995,A
1912,0.192011,0.242641,0.164499,0.5767220000000001,0.261718,-0.22493400000000002,0.371178,0.279465,0.001721,-0.285585,A
1913,0.019197,-0.087108,0.384996,0.7949579999999999,0.261718,1.519109,0.295677,-0.6627649999999999,-0.278912,1.320086,A
1914,-0.252367,-0.008597,-2.044028,0.342613,0.351096,0.854712,0.52218,0.505518,1.46725,0.597248,X
1915,-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-1.802878,0.295677,0.43705900000000003,1.24898,-1.6591470000000001,H
1916,0.068573,0.289748,0.107596,1.267115,0.261718,0.605563,0.7864329999999999,0.782517,-0.247731,0.218006,A
1917,9.943651,-0.220579,-0.048886,-0.675372,-3.045274,-2.093552,-1.1010879999999998,0.172855,2.277968,-1.29683,I
1918,-0.22768000000000002,0.250492,0.207175,-0.48127600000000004,0.261718,-1.3461049999999999,0.144676,0.674995,0.905984,-1.164718,E
1919,0.327793,0.179832,0.157386,-0.508846,0.17234000000000002,-1.968978,0.333428,-2.465738,-0.154186,-1.8263639999999999,A
1920,0.15498,-0.189174,0.24629600000000001,-1.223587,0.08296100000000001,-0.22493400000000002,-2.611104,-0.06729500000000001,-0.996086,-0.347525,A
1921,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,1.186911,0.031425,-0.054287,-0.310094,1.198498,F
1922,-0.202992,-0.47966800000000004,-3.210528,-0.88764,0.261718,-0.432558,-0.006326,-0.11338699999999999,0.40708,-0.26122199999999995,D
1923,0.09326,0.329004,0.27119099999999996,-0.8135220000000001,0.17234000000000002,1.26996,0.408929,0.08290299999999999,-0.029461,1.011414,A
1924,0.25373,-0.197025,0.260522,0.326888,0.261718,-0.515608,0.371178,0.625777,0.375899,-0.5372239999999999,F
1925,-0.042522000000000004,0.540986,0.253409,-0.8363780000000001,0.261718,1.311485,0.408929,-0.234519,-0.37245700000000004,1.054173,A
1926,0.117948,-0.220579,0.367214,0.914608,0.261718,0.688613,-0.044076,0.951412,0.500624,0.802547,A
1927,0.24138600000000002,0.23479,0.310311,-1.7109919999999998,0.261718,-1.429155,0.710932,0.366873,1.093072,-1.498789,H
1928,0.019197,-0.040001,0.288973,-0.042597,0.261718,1.8513080000000002,0.446679,-1.675919,-0.87136,1.51345,F
1929,0.401857,-0.220579,-3.210528,-1.1855129999999998,-1.168333,-0.183409,-2.724356,-0.14684,-0.091823,-1.8994060000000001,A
1930,0.37716900000000003,-0.07925700000000001,0.153829,-1.1029520000000002,0.261718,-0.10036,0.408929,0.081136,-0.996086,-0.192387,A
1931,-0.116585,-0.189174,0.694403,0.974792,0.708609,1.685209,-0.195078,-0.798343,0.064084,1.827884,Y
1932,0.599358,-0.377602,0.24273899999999998,-0.151028,0.976743,-0.515608,-1.063338,0.180912,1.342524,0.284032,I
1933,0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,-0.515608,0.484429,0.29389,-0.060641999999999995,-0.598681,F
1934,-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-1.470679,1.050686,-1.593559,-0.497183,-1.672986,E
1935,-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,-2.840999,0.031425,-1.1849809999999998,-0.060641999999999995,-2.502886,D
1936,-0.079554,-0.338346,0.40989,0.129748,0.17234000000000002,-0.22493400000000002,0.446679,0.5136149999999999,0.62535,-0.323125,A
1937,0.17966700000000002,0.321153,0.24273899999999998,0.045844,0.17234000000000002,-0.22493400000000002,0.333428,0.211627,0.064084,-0.261776,A
1938,-0.10424100000000001,0.022808000000000002,0.37788299999999997,1.279945,0.17234000000000002,-0.9723809999999999,3.315711,1.133665,1.623157,-2.064368,X
1939,-0.030177999999999996,-0.189174,0.24273899999999998,-0.40879899999999997,0.261718,-0.266459,0.899684,-0.48189099999999996,-0.060641999999999995,-0.594414,F
1940,-0.030177999999999996,-0.220579,0.24273899999999998,1.988271,0.17234000000000002,-0.183409,-0.044076,1.110619,-0.43482,-0.019215,A
1941,-0.44986899999999996,-0.29123899999999997,0.43478500000000003,-0.068824,0.261718,-0.9723809999999999,-0.081827,0.197046,0.718895,-0.72485,E
1942,0.21669899999999997,0.2976,0.249852,-0.041313,0.261718,-1.3045799999999999,0.144676,-0.73,0.126447,-1.143826,A
1943,0.043885,0.407516,-0.12001400000000001,0.28174299999999997,0.261718,0.190314,0.257927,0.149304,-0.029461,0.151136,A
1944,0.34013699999999997,-0.29909,0.7192970000000001,-0.43481800000000004,0.17234000000000002,-0.889332,0.333428,0.19927899999999998,0.282354,-0.850067,D
1945,-0.153617,-0.840822,0.139604,-0.9719030000000001,0.17234000000000002,-0.557133,0.333428,-0.240771,1.342524,-0.5353319999999999,X
1946,-0.240024,0.117022,0.235627,0.902912,0.17234000000000002,-0.598658,0.257927,1.563697,1.280161,-0.5249159999999999,E
1947,0.364825,0.36826,0.19295,-0.42040600000000006,0.261718,-1.013906,0.408929,0.029725,0.687713,-0.9794299999999999,H
1948,-0.141273,1.5537889999999999,0.5414770000000001,-0.649324,-1.257711,1.103861,0.371178,0.9024469999999999,-0.060641999999999995,0.908885,D
1949,0.8462350000000001,0.014957,-0.052441999999999996,0.98795,0.261718,0.231839,0.333428,0.639038,-0.029461,0.145784,A
1950,-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.10036,0.295677,0.676257,0.032902,-0.13269,F
1951,-0.116585,0.20338499999999998,5.49199,1.8528060000000002,-1.436467,1.8097830000000001,0.069175,0.087835,-0.154186,1.752311,A
1952,-0.635027,-0.448263,0.299642,1.407861,0.17234000000000002,-0.889332,-0.006326,0.864859,1.6855200000000001,-0.691759,Y
1953,0.056228999999999994,0.43107,-3.210528,-1.133148,0.261718,-1.470679,3.315711,-3.8022169999999997,-4.05187,-2.422441,A
1954,0.809204,-0.29123899999999997,0.036468,-0.399281,0.976743,-0.681707,-1.2143389999999998,-1.239811,0.375899,0.22853,I
1955,0.056228999999999994,-0.063555,0.310311,-1.048885,0.261718,-0.058835000000000005,0.106925,0.327226,-0.310094,0.006993000000000001,F
1956,-0.351118,-0.314793,0.573485,1.670018,-0.185173,-1.013906,-1.365341,1.70475,2.340331,-0.039516,X
1957,0.056228999999999994,-0.063555,0.310311,-1.048885,0.261718,-0.14188399999999998,-0.044076,0.528584,0.31353600000000004,0.02199,F
1958,0.14263599999999999,0.164129,0.20006300000000002,-0.249732,0.261718,-0.349509,0.446679,-0.31027899999999997,-0.247731,-0.43308,A
1959,0.25373,-2.426761,0.352988,-0.05119,-0.095795,1.0208110000000001,-0.157328,-0.24201399999999998,-0.12300499999999999,1.159933,A
1960,0.29076199999999996,-0.189174,0.07914500000000001,-0.085921,0.976743,-1.096956,-1.5918430000000001,-0.8531719999999999,-0.029461,0.023809999999999998,I
1961,0.870923,-0.236281,0.025799000000000002,-1.94155,0.976743,-1.5952540000000002,-1.025587,0.314296,1.436069,-0.83683,I
1962,0.229043,-0.369751,0.484575,0.25017399999999995,0.261718,-0.474083,0.597681,0.8693049999999999,0.251173,-0.616933,A
1963,-0.10424100000000001,-0.07925700000000001,0.552147,1.388496,0.6192300000000001,-1.5537290000000001,-1.629594,1.9779830000000003,1.654339,-0.44028900000000004,Y
1964,-0.22768000000000002,-0.251983,0.449011,-1.2689110000000001,0.261718,-0.8062819999999999,0.52218,-0.162547,-1.463808,-0.861145,E
1965,-0.116585,0.28189699999999995,0.335206,-0.518215,0.08296100000000001,-2.218127,0.333428,-1.091788,0.282354,-2.0121330000000004,D
1966,0.167323,0.690159,-0.08445,-0.009059000000000001,0.261718,0.9792860000000001,0.106925,-0.679929,-0.43482,0.9371299999999999,F
1967,-0.017834,-0.354049,0.42056000000000004,-0.176032,0.261718,-0.474083,0.333428,0.09231900000000001,-0.029461,-0.49478999999999995,F
1968,0.648733,-0.197025,0.029355000000000003,0.335213,-0.185173,-1.096956,-0.9878370000000001,0.277096,1.3737059999999999,-0.32056999999999997,I
1969,0.031541,0.36826,-0.027547000000000002,0.23713499999999998,0.17234000000000002,0.024215,-0.195078,-0.571435,-0.154186,0.253134,A
1970,0.117948,0.124874,0.128935,0.3837,0.17234000000000002,-0.01731,-0.38383,0.237042,-0.278912,0.333325,A
1971,-0.32643,0.09346900000000001,-3.210528,0.6684140000000001,-0.095795,1.186911,0.748682,1.26934,2.122061,0.74338,X
1972,0.13029200000000002,-0.212727,0.32453699999999996,0.386474,0.261718,1.26996,0.55993,-0.418364,-0.247731,0.92563,F
1973,0.24138600000000002,-0.157769,0.338762,-1.2039229999999999,0.261718,1.519109,0.333428,-0.729535,-0.902542,1.299893,A
1974,0.31545,-0.330495,0.555703,-0.374098,0.708609,-1.8444029999999998,-1.554093,-0.663018,0.064084,-0.7793760000000001,Y
1975,0.229043,0.109171,-0.06666799999999999,0.073324,0.261718,1.0623360000000002,0.031425,-0.8390569999999999,-0.43482,1.069532,A
1976,-0.215336,-0.20487600000000003,0.456124,-0.099826,0.17234000000000002,0.397939,0.257927,-1.415209,-0.154186,0.335037,E
1977,0.229043,-0.22843000000000002,0.32453699999999996,-0.8691409999999999,0.261718,-1.3461049999999999,0.408929,-1.090719,-0.8401790000000001,-1.301978,F
1978,4.96908,-0.38545300000000005,0.14315999999999998,-2.600732,0.976743,-1.2630549999999998,-1.2898399999999999,-1.730884,-0.278912,-0.32112399999999997,I
1979,0.303106,0.022808000000000002,0.14671700000000001,-1.8158419999999997,0.261718,0.024215,0.597681,-0.594986,0.375899,-0.18340599999999999,A
1980,-0.215336,-0.10281099999999999,0.360101,0.941284,0.17234000000000002,0.06573999999999999,0.6354310000000001,0.931919,0.7500760000000001,-0.146348,E
1981,0.759828,-0.134216,0.11470899999999999,-0.542563,0.797987,0.231839,-0.836835,-1.242043,-1.5885340000000001,0.937227,I
1982,0.080916,-0.071406,0.160942,1.2255209999999999,0.17234000000000002,-0.10036,0.144676,1.59748,1.124254,-0.054236,A
1983,0.57467,-0.134216,0.160942,1.252465,0.976743,0.480988,-0.9500860000000001,1.1781840000000001,1.186617,1.239823,I
1984,0.710453,-0.28338800000000003,0.128935,0.601905,0.976743,-0.9308559999999999,-1.1010879999999998,0.7813720000000001,1.810246,-0.115934,I
1985,0.24138600000000002,0.109171,-0.127126,0.380626,0.17234000000000002,0.9792860000000001,0.824183,-0.529964,-0.154186,0.526039,A
1986,-0.116585,0.28189699999999995,0.17516800000000002,-0.15249000000000001,0.261718,-0.9723809999999999,0.182426,0.098338,-0.029461,-0.860856,E
1987,0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,-0.432558,0.069175,0.84888,-0.091823,-0.31296199999999996,F
1988,-0.10424100000000001,0.022808000000000002,0.37788299999999997,1.279945,0.17234000000000002,4.508898,5.127730000000001,-4.0906910000000005,-4.488411,0.9618190000000001,X
1989,0.117948,0.23479,0.050694,0.22045599999999999,0.261718,0.522513,0.182426,0.185416,0.001721,0.491899,A
1990,0.47591999999999995,-0.338346,0.047137,-0.0009720000000000001,0.976743,0.10726500000000001,-1.1765889999999999,-0.16874,0.9371649999999999,1.006918,I
1991,-0.277055,-1.963541,0.616162,0.43782600000000005,0.17234000000000002,1.0623360000000002,0.710932,-0.011067,-0.154186,0.677137,D
1992,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.439463,0.333428,0.255661,-0.216549,0.324151,F
1993,-0.079554,-0.17347100000000001,0.367214,0.32450100000000004,0.261718,-0.183409,0.333428,-1.161081,-1.2767190000000002,-0.23585799999999998,F
1994,0.17966700000000002,0.321153,0.24273899999999998,0.045844,0.17234000000000002,0.10726500000000001,-0.006326,-0.16722599999999999,-0.091823,0.22455100000000003,A
1995,0.8462350000000001,-0.09496,0.182281,-1.9810849999999998,0.6192300000000001,-0.10036,-1.516343,-2.057121,-0.746634,1.020106,I
1996,0.17966700000000002,-0.212727,0.132491,-1.3065069999999999,0.261718,1.103861,0.597681,0.11171600000000001,0.46944300000000005,0.762705,A
1997,0.068573,-0.189174,-2.090261,-0.6335390000000001,0.17234000000000002,0.06573999999999999,0.031425,-0.698159,-0.060641999999999995,0.170424,E
1998,0.006853,0.37611100000000003,0.125378,-1.299376,-1.0789549999999999,1.643684,0.295677,0.23288699999999998,-0.12300499999999999,1.440275,G
1999,0.31545,0.117022,0.178724,-1.517104,-1.347089,-0.847807,0.220177,2.9801279999999997,-1.2455379999999998,-0.758821,F
2000,-0.190648,-1.09206,0.402778,0.749425,0.17234000000000002,-0.681707,0.182426,0.445388,-0.43482,-0.595547,D
2001,0.13029200000000002,-0.157769,0.577041,-0.670986,0.17234000000000002,-0.10036,0.484429,-1.379116,-0.684271,-0.231337,C
2002,0.229043,0.124874,0.182281,0.686496,0.261718,-0.22493400000000002,0.371178,0.720156,-0.37245700000000004,-0.281173,A
2003,-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,0.730137,0.824183,0.121501,1.061891,0.3113,X
2004,0.019197,0.077766,0.349432,-0.356523,0.261718,-0.723232,-0.044076,-0.049219,0.375899,-0.504121,H
2005,-0.26471100000000003,-0.275537,0.107596,0.827362,0.261718,0.854712,0.333428,0.6468430000000001,0.064084,0.696775,A
2006,-3.498799,-0.754459,0.477462,1.600496,-4.9222150000000005,1.394535,0.031425,0.290493,-1.027268,1.424097,X
2007,-0.314087,0.164129,0.20006300000000002,0.132493,0.261718,-0.058835000000000005,0.144676,-0.792324,-0.185368,0.006354,E
2008,0.13029200000000002,-0.126364,0.27119099999999996,0.816262,0.261718,1.0208110000000001,0.748682,0.15406,0.157628,0.598008,A
2009,0.14263599999999999,-0.448263,0.438342,0.978909,0.261718,-0.349509,0.069175,1.470308,0.001721,-0.24005300000000002,F
2010,-0.141273,-0.055704,0.207175,0.246982,0.261718,0.397939,0.55993,1.0925040000000001,0.095265,0.169966,F
2011,0.13029200000000002,-0.024299,0.24629600000000001,0.12100599999999999,0.08296100000000001,-0.432558,-0.42158,-0.55998,-0.902542,-0.042795,A
2012,-0.26471100000000003,-0.09496,0.015130000000000001,-0.597346,0.261718,-0.266459,0.333428,-0.394658,0.157628,-0.29048,E
2013,0.562327,0.046362,0.210732,-1.052078,0.976743,-0.474083,-0.7613340000000001,-0.6001310000000001,1.124254,0.12278199999999999,I
2014,-0.128929,12.655362,-0.16269,1.9930150000000002,-3.22403,-1.512204,-0.157328,3.449962,-3.5529669999999998,-1.1866700000000001,A
2015,0.15498,-0.330495,0.299642,-0.33363699999999996,0.08296100000000001,0.024215,0.220177,0.200405,-0.278912,0.008234,F
2016,0.167323,0.313302,0.16805499999999998,-0.383198,0.261718,0.730137,0.937434,-0.420597,-0.278912,0.24550300000000003,A
2017,0.57467,-0.134216,0.160942,1.252465,0.976743,-2.218127,-0.157328,-2.9355330000000004,-3.1164259999999997,-1.8509080000000002,I
2018,0.870923,-0.236281,0.025799000000000002,-1.94155,0.976743,-0.847807,-0.912336,0.090067,1.03071,-0.161357,I
2019,-0.091897,-0.29909,0.562816,1.131322,0.440474,-0.9723809999999999,-1.5918430000000001,1.566298,1.093072,0.17711500000000002,Y
2020,0.15498,-0.322644,0.17516800000000002,0.126526,0.17234000000000002,0.564038,0.937434,0.090475,0.095265,0.10536300000000001,A
2021,-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,1.0623360000000002,0.371178,0.531399,1.155435,0.8406170000000001,X
2022,-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,0.480988,0.484429,-0.307288,-0.278912,0.28025900000000004,A
2023,0.15498,-0.3619,0.40989,-0.17194500000000001,0.261718,-0.391033,0.031425,-0.347731,0.126447,-0.25637600000000005,F
2024,1.7720240000000003,0.014957,0.335206,-0.08619,-2.687761,-0.474083,1.050686,-1.039579,-2.118619,-0.831936,A
2025,-0.32643,-0.07925700000000001,0.23918299999999998,0.5669350000000001,0.261718,1.103861,0.182426,-0.118318,0.46944300000000005,1.022408,E
2026,0.21669899999999997,-0.29123899999999997,0.349432,0.5071100000000001,0.261718,-0.14188399999999998,-0.34608,0.603644,0.032902,0.189531,A
2027,-0.030177999999999996,0.391814,0.21784499999999998,-0.07332999999999999,0.261718,-0.058835000000000005,0.937434,0.369785,0.531806,-0.416239,G
2028,-0.054866,0.22693899999999997,0.32098000000000004,-0.905841,0.261718,0.190314,0.182426,-0.925436,0.656532,0.222598,H
2029,-0.091897,-0.220579,0.27474699999999996,0.567174,-0.185173,-3.090148,0.295677,0.008309,-1.9938930000000001,-2.813184,A
2030,0.056228999999999994,0.124874,0.136047,0.14974,0.17234000000000002,0.397939,0.106925,-0.350682,0.126447,0.42844,A
2031,0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,0.522513,1.2016870000000002,-0.421393,0.438262,-0.068219,F
2032,0.006853,0.038511000000000004,-0.376075,0.9638110000000001,-0.006417,-0.266459,0.673182,1.152187,0.656532,-0.467787,A
2033,-0.26471100000000003,-0.448263,0.431229,-1.121421,0.261718,-0.515608,-0.195078,1.163953,-0.060641999999999995,-0.242729,F
2034,0.031541,0.140576,0.399221,-0.817372,0.261718,-0.266459,-2.875357,0.62135,0.438262,-1.633988,H
2035,0.624046,-2.426761,0.178724,0.7113520000000001,1.0661209999999999,-0.432558,-1.063338,0.343827,1.24898,0.360919,I
2036,-0.141273,1.5537889999999999,0.5414770000000001,-0.649324,-1.257711,-3.4638720000000003,-11.935457000000001,-3.9701410000000004,-4.1142330000000005,-6.719324,D
2037,-0.560964,0.329004,0.296086,0.755571,0.261718,-0.266459,0.144676,0.548329,0.562987,-0.200729,E
2038,-0.128929,-0.322644,0.288973,0.764881,0.261718,0.06573999999999999,0.144676,-0.001301,-0.216549,0.131221,F
2039,-0.042522000000000004,-0.322644,0.310311,0.28729299999999997,0.261718,-0.432558,0.295677,0.89802,0.095265,-0.43535799999999997,F
2040,0.167323,0.313302,0.16805499999999998,-0.383198,0.261718,0.522513,0.55993,-0.880762,-1.183175,0.271856,A
2041,0.24138600000000002,-0.322644,0.310311,0.49055,0.261718,-0.058835000000000005,0.52218,0.193221,-0.029461,-0.212049,A
2042,0.266074,0.415367,0.089814,-0.68501,0.261718,-0.764757,0.031425,-0.734583,0.064084,-0.594739,G
2043,-0.128929,0.383963,0.23206999999999997,1.248675,0.261718,-0.10036,0.257927,1.388511,0.282354,-0.11061700000000001,A
2044,-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.017408,0.295677,-1.335761,-0.621908,1.764619,A
2045,-0.017834,-0.055704,0.23206999999999997,0.604621,-0.989576,-0.432558,0.220177,0.9109889999999999,0.812439,-0.389067,A
2046,0.080916,0.20338499999999998,0.310311,0.26950999999999997,0.261718,-0.723232,0.6354310000000001,0.9195129999999999,0.594169,-0.85865,H
2047,-0.215336,-0.142067,0.096927,-0.184417,0.261718,0.06573999999999999,0.673182,-2.754406,-2.1809819999999998,-0.205262,E
2048,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,-0.9308559999999999,0.333428,-0.541671,-1.027268,-0.890753,F
2049,0.117948,-0.29909,0.47390600000000005,-0.204438,0.08296100000000001,-0.349509,0.597681,0.315519,0.251173,-0.507448,A
2050,-0.696746,-0.055704,-3.210528,0.628849,0.261718,1.26996,1.2016870000000002,0.704856,-0.341275,0.570136,W
2051,-0.32643,0.09346900000000001,-3.210528,0.6684140000000001,-0.095795,2.017408,0.333428,0.120394,2.122061,1.7851119999999998,X
2052,0.09326,0.42321800000000004,0.022241999999999998,-0.203782,0.08296100000000001,0.273364,0.220177,0.426886,-0.902542,0.23610100000000003,A
2053,-0.030177999999999996,-0.220579,0.24273899999999998,1.988271,0.17234000000000002,0.9792860000000001,0.333428,1.449806,0.375899,0.79494,A
2054,0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-0.6401819999999999,-2.9131080000000003,-0.341401,-0.091823,-1.98689,F
2055,0.068573,-0.20487600000000003,0.424116,1.412158,0.261718,0.480988,0.220177,1.6425040000000002,0.687713,0.41625200000000007,A
2056,0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-2.218127,-2.120349,-2.725885,-1.49499,-0.8772270000000001,I
2057,0.14263599999999999,0.470326,-2.958023,-0.379737,0.261718,1.103861,0.295677,-0.520625,-0.091823,0.9531879999999999,A
2058,0.759828,-1.304042,-0.023991,-0.973663,-0.006417,1.0623360000000002,-1.32759,0.307811,1.560794,2.077823,I
2059,-0.585651,-0.354049,-3.210528,0.35651700000000003,0.261718,0.480988,-0.119577,0.77512,0.562987,0.637549,E
2060,-0.178304,0.258344,-0.12357,0.22830300000000003,0.08296100000000001,0.273364,0.333428,0.18071800000000002,0.282354,0.180105,F
2061,-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,1.35301,0.371178,1.234373,2.122061,1.1358469999999998,X
2062,0.117948,0.556689,-0.009765000000000001,-0.5726100000000001,0.261718,-1.096956,-0.044076,-0.087894,0.126447,-0.8564440000000001,F
2063,-0.351118,-0.314793,0.573485,1.670018,-0.185173,-0.058835000000000005,-1.403091,2.3378080000000003,2.340331,0.965339,X
2064,-0.06721,0.336855,0.22140100000000001,-0.311258,0.261718,-0.14188399999999998,0.220177,-0.09566000000000001,-0.060641999999999995,-0.129821,G
2065,0.13029200000000002,0.062064,0.5059130000000001,0.41714799999999996,-1.168333,-0.183409,0.182426,1.6884599999999998,0.812439,-0.142105,E
2066,0.14263599999999999,-0.330495,0.299642,0.418282,0.17234000000000002,-0.391033,0.031425,0.481171,0.064084,-0.250698,A
2067,-0.017834,-0.354049,0.42056000000000004,-0.176032,0.261718,-0.432558,0.220177,-0.137559,0.157628,-0.401785,F
2068,-0.301743,-0.314793,0.399221,0.77052,0.708609,1.8097830000000001,-1.742845,-1.0491709999999999,-0.091823,3.266616,Y
2069,-0.079554,-0.338346,0.40989,0.129748,0.17234000000000002,0.024215,0.484429,-0.087739,0.251173,-0.12647,A
2070,0.63639,-0.063555,0.132491,-0.6317189999999999,0.976743,-1.470679,-1.667344,-2.050132,-0.278912,-0.337796,I
2071,-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,0.024215,0.106925,0.420304,-0.216549,0.081035,F
2072,-2.4495720000000003,4.835583,0.352988,0.048976,-2.419627,-1.719828,-0.006326,-0.162352,-3.927145,-1.45474,A
2073,-3.498799,0.329004,0.139604,0.982191,-4.9222150000000005,-0.723232,1.352689,0.8514809999999999,-2.742249,-1.171227,A
2074,0.25373,-0.338346,0.352988,-1.1542430000000001,0.17234000000000002,-0.557133,0.182426,-0.501656,-0.684271,-0.497503,F
2075,0.13029200000000002,-0.126364,0.27119099999999996,0.816262,0.261718,0.813187,-0.006326,0.39774299999999996,0.251173,0.8744559999999999,A
2076,-0.33877399999999996,-0.22843000000000002,0.584154,2.123586,0.261718,0.771662,-0.044076,1.253652,1.9973349999999999,0.8838229999999999,X
2077,0.14263599999999999,-0.24413200000000002,-3.206971,0.165524,0.887365,-2.384226,1.3149389999999999,-3.070994,-3.459422,-2.175637,I
