,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
416,44,admin.,married,high.school,no,no,no,cellular,aug,mon,126,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
417,43,blue-collar,married,basic.4y,no,no,yes,cellular,may,wed,69,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
418,30,technician,single,university.degree,no,no,no,cellular,aug,thu,183,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
419,41,technician,divorced,basic.4y,no,yes,no,telephone,may,tue,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
420,27,management,single,university.degree,no,yes,no,telephone,may,tue,134,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
421,45,blue-collar,married,high.school,no,yes,yes,cellular,nov,mon,449,2,5,3,success,-1.1,94.767,-50.8,1.05,4963.6,yes
422,26,admin.,single,high.school,no,yes,no,telephone,may,fri,160,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
423,36,technician,married,professional.course,no,unknown,unknown,telephone,may,tue,155,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
424,24,student,single,high.school,no,no,no,cellular,jul,wed,115,1,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2,no
425,46,management,married,university.degree,no,yes,no,cellular,nov,thu,205,6,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
426,61,blue-collar,married,basic.6y,no,yes,yes,cellular,may,fri,403,1,3,2,success,-1.8,93.876,-40,0.695,5008.7,yes
427,50,admin.,divorced,basic.9y,no,no,no,telephone,may,fri,145,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
428,49,technician,married,professional.course,unknown,yes,no,telephone,may,tue,82,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
429,55,admin.,married,basic.4y,no,yes,no,cellular,apr,fri,548,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
430,54,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,109,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
431,40,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,wed,207,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
432,58,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,wed,173,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
433,58,entrepreneur,married,university.degree,no,no,no,telephone,jul,wed,175,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
434,36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,379,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
435,30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
436,45,admin.,single,university.degree,no,yes,no,cellular,jul,thu,544,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
437,40,management,married,university.degree,no,yes,no,cellular,nov,fri,401,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
438,42,self-employed,married,university.degree,no,no,no,cellular,jul,mon,84,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
439,43,blue-collar,married,unknown,no,yes,no,cellular,may,tue,128,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
440,24,student,single,high.school,unknown,no,no,cellular,jul,tue,86,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
441,49,management,married,university.degree,no,no,no,cellular,jul,mon,549,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
442,55,unemployed,married,basic.4y,no,yes,no,telephone,sep,tue,6,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
443,49,admin.,married,high.school,no,yes,no,cellular,aug,fri,183,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
444,48,blue-collar,married,basic.4y,no,no,yes,telephone,jun,tue,291,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
445,49,admin.,married,high.school,no,no,no,cellular,aug,fri,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
446,40,blue-collar,married,high.school,unknown,yes,no,telephone,may,mon,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
447,35,services,married,high.school,no,no,no,cellular,may,fri,301,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
448,32,admin.,single,professional.course,no,yes,no,telephone,may,mon,16,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
449,67,housemaid,divorced,professional.course,no,yes,no,cellular,nov,mon,655,2,5,5,success,-1.1,94.767,-50.8,1.039,4963.6,yes
450,41,technician,married,university.degree,no,yes,yes,cellular,may,fri,170,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
451,73,retired,married,university.degree,no,yes,no,cellular,mar,fri,179,1,999,0,nonexistent,-1.8,92.843,-50,1.531,5099.1,yes
452,32,management,single,basic.4y,no,no,no,telephone,may,mon,73,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
453,33,management,married,university.degree,no,yes,no,cellular,aug,wed,113,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
454,36,technician,married,professional.course,no,yes,no,telephone,may,wed,86,4,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
455,40,technician,married,professional.course,no,yes,no,cellular,nov,thu,180,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
456,25,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,thu,212,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
457,60,entrepreneur,married,unknown,no,no,no,cellular,aug,thu,130,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
458,45,management,married,university.degree,no,yes,no,cellular,jul,thu,391,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
459,33,technician,married,university.degree,no,no,no,telephone,nov,wed,91,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
460,31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,280,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
461,48,self-employed,married,university.degree,unknown,yes,no,telephone,may,thu,750,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
462,42,services,married,university.degree,no,yes,no,cellular,apr,mon,257,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
463,40,management,married,university.degree,no,no,yes,cellular,aug,tue,454,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
464,30,technician,married,university.degree,no,no,no,cellular,jun,fri,171,1,7,1,success,-1.7,94.055,-39.8,0.748,4991.6,no
465,41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
466,36,housemaid,married,basic.4y,no,unknown,unknown,cellular,aug,tue,23,14,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
467,41,management,divorced,basic.6y,no,no,no,cellular,nov,thu,268,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
468,60,unknown,married,university.degree,no,no,yes,telephone,may,thu,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
469,32,services,single,high.school,no,unknown,unknown,cellular,may,wed,363,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
470,44,self-employed,single,professional.course,no,yes,no,cellular,may,mon,775,5,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
471,25,services,married,high.school,no,yes,no,cellular,jul,fri,164,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
472,30,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,988,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
473,25,admin.,married,university.degree,no,yes,no,telephone,jun,fri,109,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
474,31,technician,divorced,university.degree,no,yes,no,cellular,aug,thu,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
475,44,blue-collar,married,basic.4y,no,unknown,unknown,telephone,jun,thu,471,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
476,29,technician,single,university.degree,no,no,no,cellular,jul,wed,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
477,47,admin.,married,university.degree,no,no,no,telephone,may,thu,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
478,18,student,single,unknown,no,no,no,cellular,sep,thu,385,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,yes
479,25,admin.,married,high.school,no,no,yes,telephone,may,tue,125,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
480,29,technician,married,professional.course,no,no,no,telephone,may,fri,886,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
481,53,unknown,married,unknown,unknown,no,no,cellular,aug,mon,51,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
482,36,self-employed,married,basic.9y,unknown,no,no,cellular,aug,thu,406,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
483,45,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,185,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
484,31,technician,single,university.degree,no,no,no,telephone,oct,thu,154,1,999,0,nonexistent,-0.1,93.798,-40.4,4.794,5195.8,yes
485,54,admin.,married,unknown,unknown,no,no,telephone,jun,fri,34,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
486,51,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,tue,334,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
487,44,entrepreneur,married,basic.4y,no,yes,no,cellular,may,tue,955,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
488,24,blue-collar,single,basic.9y,no,yes,no,cellular,jul,fri,545,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
489,40,admin.,married,university.degree,no,yes,no,cellular,aug,tue,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
490,39,services,married,basic.4y,no,no,no,telephone,may,thu,126,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
491,44,blue-collar,married,basic.4y,unknown,no,no,cellular,may,tue,659,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
492,44,management,divorced,university.degree,no,yes,no,cellular,apr,fri,230,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
493,52,entrepreneur,married,basic.9y,unknown,yes,no,telephone,jun,mon,699,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
494,51,blue-collar,married,high.school,no,yes,no,cellular,may,wed,809,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
495,38,management,married,university.degree,no,yes,no,cellular,may,fri,1276,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
496,34,technician,married,professional.course,no,no,no,cellular,may,fri,83,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
497,23,blue-collar,single,high.school,no,no,no,cellular,jul,wed,251,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
498,30,admin.,single,university.degree,no,no,no,telephone,may,wed,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
499,26,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,389,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
500,24,unknown,single,university.degree,no,yes,yes,cellular,jun,tue,696,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,no
501,34,admin.,married,basic.6y,no,yes,yes,cellular,nov,wed,102,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
502,59,unknown,married,unknown,unknown,no,no,telephone,jun,thu,701,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
503,32,management,divorced,university.degree,no,no,no,cellular,may,tue,342,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
504,27,self-employed,single,university.degree,no,yes,yes,telephone,jun,wed,161,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
505,39,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,thu,223,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
506,29,blue-collar,married,professional.course,no,no,no,telephone,may,wed,34,8,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
507,42,technician,single,university.degree,no,yes,yes,cellular,aug,wed,275,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
508,60,management,married,unknown,unknown,no,no,cellular,jul,mon,230,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
509,30,technician,single,university.degree,no,no,yes,cellular,aug,fri,81,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
510,38,management,married,university.degree,no,yes,no,cellular,may,wed,172,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
511,49,blue-collar,married,basic.6y,no,no,no,cellular,aug,thu,139,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
512,30,admin.,single,university.degree,no,yes,no,cellular,may,mon,232,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
513,41,blue-collar,married,high.school,no,yes,no,cellular,may,fri,239,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
514,56,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,143,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
515,58,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,127,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
516,52,blue-collar,divorced,basic.4y,no,yes,no,cellular,apr,thu,291,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
517,32,admin.,married,professional.course,no,yes,no,cellular,jul,wed,173,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
518,51,management,married,university.degree,no,yes,no,cellular,may,mon,131,2,999,4,failure,-1.8,93.876,-40,0.697,5008.7,no
519,31,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
520,34,technician,married,professional.course,no,yes,no,cellular,aug,fri,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
521,60,retired,married,unknown,no,yes,no,cellular,aug,mon,600,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
522,36,admin.,married,university.degree,no,yes,no,cellular,may,fri,334,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
523,30,services,divorced,basic.9y,no,no,no,telephone,may,thu,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
524,51,admin.,single,university.degree,no,yes,yes,cellular,jun,fri,263,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
525,26,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,159,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
526,39,admin.,married,university.degree,no,yes,no,cellular,aug,thu,217,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
527,38,entrepreneur,married,university.degree,unknown,no,no,telephone,may,tue,477,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
528,41,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
529,43,unknown,married,high.school,unknown,yes,yes,telephone,may,mon,329,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
530,60,entrepreneur,married,basic.4y,no,unknown,unknown,telephone,may,thu,101,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
531,28,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,151,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
532,34,technician,married,professional.course,no,yes,no,cellular,jul,wed,144,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
533,64,unemployed,divorced,basic.9y,no,yes,no,cellular,oct,wed,604,2,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,no
534,35,blue-collar,married,professional.course,no,yes,yes,telephone,may,wed,634,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
535,40,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,107,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
536,46,blue-collar,single,basic.6y,unknown,no,yes,cellular,may,thu,245,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
537,33,admin.,married,university.degree,no,yes,no,cellular,jun,tue,690,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
538,74,retired,married,university.degree,no,no,no,telephone,oct,mon,160,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,no
539,40,management,married,high.school,no,yes,no,cellular,aug,wed,286,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
540,46,services,married,high.school,no,no,no,cellular,jul,mon,93,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
541,41,entrepreneur,divorced,professional.course,no,yes,no,cellular,jul,thu,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
542,30,technician,single,university.degree,unknown,yes,no,cellular,aug,thu,103,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
543,44,admin.,married,university.degree,no,yes,no,cellular,may,tue,201,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
544,47,blue-collar,married,high.school,no,unknown,unknown,cellular,aug,tue,153,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
545,50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,74,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
546,29,technician,single,professional.course,no,yes,no,cellular,may,mon,245,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
547,51,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,tue,314,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
548,52,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
549,27,admin.,single,high.school,no,no,no,telephone,apr,thu,198,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
550,44,self-employed,married,basic.9y,no,yes,no,telephone,jun,tue,249,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
551,34,unemployed,married,basic.9y,no,no,no,cellular,may,mon,123,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
552,23,student,single,high.school,no,yes,no,cellular,oct,mon,226,2,999,1,failure,-1.1,94.601,-49.5,1.032,4963.6,yes
553,30,technician,single,professional.course,no,no,no,cellular,jul,tue,136,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
554,26,student,single,high.school,no,yes,no,cellular,may,mon,113,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
555,35,technician,married,university.degree,no,yes,no,cellular,may,mon,262,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
556,24,technician,single,university.degree,no,no,no,cellular,jul,wed,141,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
557,38,unemployed,married,basic.4y,unknown,no,no,cellular,jul,tue,1058,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
558,36,admin.,married,high.school,no,no,no,telephone,may,thu,263,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
559,24,technician,single,university.degree,no,no,no,cellular,jul,thu,299,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
560,31,management,married,university.degree,no,yes,no,cellular,aug,wed,181,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
561,41,admin.,married,university.degree,no,yes,no,cellular,aug,wed,206,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
562,39,unemployed,married,university.degree,no,yes,no,telephone,may,thu,168,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
563,36,technician,divorced,professional.course,unknown,no,no,telephone,jun,mon,90,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
564,47,retired,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,441,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
565,33,technician,married,professional.course,no,no,no,cellular,apr,thu,285,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
566,34,blue-collar,married,professional.course,no,yes,no,cellular,nov,tue,135,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
567,42,technician,divorced,professional.course,unknown,no,yes,telephone,may,fri,286,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
568,51,blue-collar,married,high.school,no,no,no,cellular,nov,fri,11,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
569,34,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,wed,195,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
570,33,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,275,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
571,37,management,married,university.degree,no,yes,no,cellular,jul,fri,292,1,6,1,success,-1.7,94.215,-40.3,0.896,4991.6,yes
572,33,blue-collar,married,basic.9y,no,no,yes,telephone,jul,mon,9,1,999,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,no
573,36,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,73,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
574,43,services,married,high.school,no,no,no,cellular,nov,thu,81,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
575,47,blue-collar,married,basic.6y,no,yes,yes,cellular,jul,mon,298,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
576,32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
577,42,admin.,single,university.degree,no,no,no,cellular,aug,mon,1013,3,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
578,36,admin.,married,university.degree,no,yes,no,cellular,nov,fri,248,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
579,42,blue-collar,divorced,basic.9y,no,unknown,unknown,telephone,may,mon,100,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
580,31,blue-collar,single,basic.9y,no,no,no,telephone,apr,thu,285,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
581,41,admin.,divorced,basic.6y,no,no,no,telephone,jul,mon,141,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
582,31,technician,married,basic.9y,no,no,yes,cellular,jul,thu,1319,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
583,36,technician,single,professional.course,no,no,no,cellular,jun,fri,146,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
584,46,services,married,basic.9y,no,no,yes,cellular,may,wed,227,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
585,35,admin.,divorced,high.school,no,no,no,cellular,nov,mon,49,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
586,30,technician,married,high.school,no,yes,no,telephone,may,thu,212,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
587,35,technician,single,university.degree,no,yes,no,telephone,may,wed,294,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
588,47,management,married,basic.4y,unknown,no,no,telephone,may,fri,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
589,35,management,single,high.school,no,yes,yes,cellular,may,fri,130,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
590,77,management,married,unknown,no,yes,no,cellular,aug,fri,160,1,3,6,success,-1.7,94.027,-38.3,0.905,4991.6,yes
591,39,technician,married,professional.course,no,unknown,unknown,telephone,may,wed,575,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
592,37,admin.,single,high.school,no,yes,no,telephone,jul,tue,49,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
593,31,admin.,single,university.degree,no,no,no,telephone,may,mon,237,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
594,49,technician,divorced,high.school,no,yes,no,cellular,jul,thu,388,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
595,57,self-employed,married,university.degree,unknown,no,no,cellular,jul,mon,83,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
596,33,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,thu,155,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
597,35,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,115,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
598,39,technician,single,university.degree,no,yes,yes,cellular,apr,mon,861,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
599,34,technician,married,basic.9y,no,yes,no,cellular,may,mon,95,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
600,32,admin.,single,high.school,no,no,yes,telephone,jun,fri,180,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
601,35,student,single,university.degree,unknown,no,no,telephone,jun,thu,618,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
602,53,self-employed,married,university.degree,no,no,no,cellular,aug,fri,59,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
603,30,technician,married,university.degree,no,yes,no,telephone,jul,wed,31,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
604,30,student,single,unknown,unknown,yes,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
605,44,blue-collar,married,high.school,no,no,no,cellular,apr,mon,271,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
606,50,admin.,married,basic.9y,no,no,no,cellular,aug,thu,23,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
607,56,retired,married,high.school,no,yes,no,telephone,may,mon,167,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
608,58,retired,divorced,high.school,no,yes,no,cellular,jun,tue,145,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
609,54,technician,married,university.degree,unknown,no,no,telephone,jun,thu,322,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
610,40,technician,single,university.degree,no,no,no,cellular,nov,mon,130,1,7,2,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
611,31,blue-collar,married,basic.6y,no,no,no,cellular,jul,fri,103,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
612,41,admin.,married,high.school,no,yes,no,cellular,may,tue,181,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
613,31,blue-collar,single,high.school,no,yes,no,cellular,may,thu,361,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
614,39,services,married,high.school,no,yes,yes,cellular,may,tue,200,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
615,37,admin.,married,high.school,no,yes,no,telephone,may,mon,166,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
