,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
757,48,management,married,tertiary,no,1167,yes,yes,cellular,1,jun,264,1,-1,0,unknown,yes
758,50,admin.,married,secondary,no,231,yes,no,cellular,21,nov,397,2,-1,0,unknown,no
759,40,blue-collar,married,primary,no,1136,yes,no,unknown,21,may,86,1,-1,0,unknown,no
760,42,entrepreneur,married,tertiary,no,233,no,no,cellular,5,feb,446,1,-1,0,unknown,no
761,59,admin.,married,secondary,no,817,no,no,cellular,9,apr,304,1,-1,0,unknown,no
762,27,blue-collar,single,primary,no,1128,yes,no,unknown,30,jun,88,4,-1,0,unknown,no
763,32,management,single,tertiary,no,1831,yes,no,cellular,20,apr,86,2,-1,0,unknown,no
764,35,technician,single,secondary,no,450,yes,no,cellular,13,may,63,1,-1,0,unknown,no
765,28,services,married,secondary,no,0,yes,no,cellular,5,may,335,2,281,8,failure,no
766,37,management,divorced,secondary,no,414,no,no,cellular,29,jan,293,2,162,4,failure,no
767,57,management,married,primary,no,1052,yes,no,unknown,13,may,227,4,-1,0,unknown,no
768,42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no
769,55,admin.,married,primary,no,343,yes,no,cellular,14,jul,276,3,-1,0,unknown,no
770,52,management,married,tertiary,no,1944,yes,no,cellular,15,apr,238,3,323,2,failure,no
771,26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,14,6,-1,0,unknown,no
772,52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,no
773,26,management,single,tertiary,no,350,no,no,cellular,8,jul,367,1,-1,0,unknown,no
774,33,unemployed,married,secondary,no,2,yes,no,cellular,16,jul,132,1,-1,0,unknown,no
775,24,blue-collar,single,primary,no,111,yes,yes,unknown,27,may,42,4,-1,0,unknown,no
776,37,management,divorced,tertiary,no,168,yes,no,unknown,5,jun,227,1,-1,0,unknown,no
777,28,technician,single,secondary,no,3,no,no,telephone,18,may,40,8,349,6,failure,no
778,30,technician,single,secondary,no,102,yes,no,unknown,7,may,614,2,-1,0,unknown,no
779,33,blue-collar,married,primary,no,0,yes,no,unknown,15,may,270,1,-1,0,unknown,no
780,55,unknown,married,primary,no,159,no,no,unknown,4,sep,15,1,-1,0,unknown,no
781,33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,no
782,42,blue-collar,married,secondary,no,352,yes,no,cellular,11,may,79,3,-1,0,unknown,no
783,37,management,married,tertiary,no,865,yes,no,cellular,3,jun,101,1,-1,0,unknown,no
784,59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,unknown,no
785,27,blue-collar,single,secondary,no,5,yes,no,unknown,19,may,205,3,-1,0,unknown,no
786,23,student,married,tertiary,yes,-230,yes,no,cellular,18,may,259,2,-1,0,unknown,no
787,51,management,divorced,tertiary,no,0,no,no,cellular,13,aug,60,2,-1,0,unknown,no
788,50,blue-collar,married,primary,no,3924,yes,no,cellular,20,apr,122,2,-1,0,unknown,no
789,43,technician,married,secondary,no,764,yes,no,cellular,14,jul,557,5,-1,0,unknown,no
790,37,blue-collar,divorced,primary,no,511,yes,no,telephone,11,may,42,1,-1,0,unknown,no
791,34,management,single,tertiary,no,4348,yes,no,cellular,28,aug,373,8,-1,0,unknown,no
792,41,management,married,tertiary,no,3016,yes,no,cellular,14,jul,80,3,-1,0,unknown,no
793,26,student,single,secondary,no,279,no,no,cellular,7,may,239,3,-1,0,unknown,no
794,49,management,divorced,tertiary,no,1405,no,no,unknown,8,jun,29,1,-1,0,unknown,no
795,29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes
796,30,management,single,tertiary,no,162,yes,no,unknown,20,may,186,4,-1,0,unknown,no
797,38,services,divorced,secondary,no,792,no,no,unknown,6,jun,430,1,-1,0,unknown,no
798,58,management,married,secondary,no,111,no,no,telephone,24,mar,58,2,-1,0,unknown,no
799,34,student,single,unknown,no,1281,no,no,cellular,25,aug,279,1,117,1,failure,no
800,53,services,divorced,unknown,no,1012,yes,no,cellular,28,jul,332,2,-1,0,unknown,no
801,50,management,married,tertiary,no,2881,no,no,cellular,5,aug,510,2,2,5,other,no
802,30,blue-collar,single,secondary,no,445,yes,no,cellular,16,apr,218,1,330,2,failure,no
803,40,management,married,secondary,no,643,yes,no,cellular,17,apr,74,2,256,1,failure,no
804,57,housemaid,single,secondary,no,254,no,no,cellular,8,oct,676,1,-1,0,unknown,no
805,40,management,married,tertiary,no,-1212,yes,no,cellular,15,may,1259,2,333,18,failure,no
806,41,technician,married,secondary,no,2125,yes,yes,cellular,21,nov,285,3,116,4,failure,no
807,53,technician,divorced,unknown,no,629,yes,no,cellular,8,may,298,1,-1,0,unknown,no
808,48,blue-collar,married,secondary,no,-202,yes,yes,cellular,30,jul,225,4,-1,0,unknown,no
809,32,technician,single,secondary,no,271,yes,no,cellular,13,may,80,2,268,2,other,no
810,34,management,married,tertiary,no,703,yes,no,cellular,14,apr,342,1,-1,0,unknown,yes
811,46,blue-collar,married,secondary,no,-216,yes,no,cellular,28,jul,404,3,-1,0,unknown,no
812,45,services,divorced,secondary,no,88,no,yes,cellular,7,jul,332,1,-1,0,unknown,no
813,51,admin.,single,tertiary,no,16,yes,no,cellular,30,jan,158,1,-1,0,unknown,no
814,31,management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown,no
815,47,technician,married,secondary,no,-75,yes,no,cellular,4,feb,57,1,247,1,other,no
816,32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121,1,-1,0,unknown,no
817,41,technician,married,secondary,no,77,yes,no,cellular,7,may,56,1,-1,0,unknown,no
818,37,services,single,secondary,no,-244,no,no,unknown,3,jul,178,1,-1,0,unknown,no
819,27,blue-collar,single,primary,no,1209,no,no,cellular,29,jan,283,1,-1,0,unknown,no
820,27,services,married,secondary,no,58,yes,no,cellular,7,may,113,1,337,2,other,no
821,50,management,married,secondary,yes,421,no,no,cellular,20,nov,22,5,-1,0,unknown,no
822,31,management,single,tertiary,no,112,yes,no,cellular,2,feb,159,2,271,1,failure,no
823,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,138,1,136,8,other,no
824,43,management,married,tertiary,no,1429,yes,no,cellular,19,nov,1015,1,198,2,other,yes
825,39,technician,married,tertiary,no,794,no,no,telephone,2,feb,182,1,-1,0,unknown,no
826,31,entrepreneur,single,tertiary,no,1957,no,no,cellular,4,feb,112,3,-1,0,unknown,no
827,48,technician,married,secondary,no,454,yes,no,cellular,10,jul,114,1,-1,0,unknown,no
828,32,blue-collar,single,primary,no,882,no,yes,cellular,29,jul,80,8,-1,0,unknown,no
829,47,unemployed,married,primary,no,168,yes,no,telephone,30,jan,66,1,241,1,other,no
830,35,management,single,tertiary,no,714,yes,no,cellular,26,aug,135,22,-1,0,unknown,no
831,42,management,single,tertiary,no,0,no,no,cellular,7,sep,99,1,-1,0,unknown,no
832,47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes
833,59,retired,married,secondary,no,163,no,no,cellular,24,jul,464,1,-1,0,unknown,no
834,38,admin.,married,secondary,no,3190,yes,no,unknown,20,jun,20,2,-1,0,unknown,no
835,50,unemployed,married,secondary,no,1772,no,no,cellular,29,jul,206,4,-1,0,unknown,no
836,27,services,single,secondary,no,-151,no,no,cellular,8,jul,283,2,-1,0,unknown,no
837,55,housemaid,married,primary,no,16,no,no,unknown,20,jun,64,1,-1,0,unknown,no
838,39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,yes
839,31,technician,single,tertiary,no,454,no,no,cellular,4,feb,73,3,-1,0,unknown,no
840,37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,20,may,156,2,-1,0,unknown,no
841,28,technician,single,secondary,yes,-298,yes,no,unknown,3,jun,559,7,-1,0,unknown,no
842,42,technician,married,secondary,no,439,no,no,cellular,20,aug,143,2,-1,0,unknown,no
843,40,services,divorced,secondary,no,1927,yes,no,unknown,15,may,62,1,-1,0,unknown,no
844,59,management,single,secondary,no,671,yes,yes,cellular,29,jan,219,2,259,5,failure,no
845,40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no
846,43,technician,married,secondary,no,-932,yes,no,cellular,16,apr,567,1,-1,0,unknown,no
847,38,technician,single,secondary,no,4366,yes,no,cellular,29,jul,188,2,-1,0,unknown,no
848,54,retired,married,primary,no,0,yes,no,cellular,11,jul,159,2,-1,0,unknown,no
849,41,blue-collar,married,secondary,no,4900,yes,no,telephone,31,jul,121,2,-1,0,unknown,no
850,55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345,1,94,3,other,yes
851,33,management,married,tertiary,no,148,no,no,unknown,20,may,717,1,-1,0,unknown,no
852,46,blue-collar,married,secondary,no,5,no,no,cellular,18,aug,71,3,-1,0,unknown,no
853,36,management,married,secondary,no,-148,no,no,cellular,18,nov,144,2,-1,0,unknown,no
854,48,technician,divorced,tertiary,no,113,no,yes,cellular,22,jul,38,1,-1,0,unknown,no
855,42,management,married,secondary,no,-105,yes,no,cellular,28,aug,60,2,-1,0,unknown,no
856,46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336,2,183,2,success,yes
857,49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,92,4,-1,0,unknown,no
858,36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254,2,353,1,failure,no
859,34,technician,single,tertiary,no,144,yes,yes,cellular,14,oct,104,1,85,19,failure,no
860,51,entrepreneur,divorced,tertiary,no,4,yes,yes,cellular,20,apr,74,5,-1,0,unknown,no
861,58,blue-collar,married,primary,no,309,no,no,cellular,19,aug,156,2,-1,0,unknown,no
862,48,management,married,tertiary,no,866,no,no,cellular,29,jan,146,2,-1,0,unknown,no
863,41,admin.,single,secondary,no,1020,yes,no,unknown,19,may,882,1,-1,0,unknown,yes
864,49,self-employed,married,primary,no,489,yes,no,unknown,27,may,84,4,-1,0,unknown,no
865,43,management,married,primary,no,8167,yes,no,unknown,19,may,114,2,-1,0,unknown,no
866,32,blue-collar,single,secondary,no,-255,no,yes,unknown,2,jul,957,3,-1,0,unknown,no
867,54,retired,married,secondary,no,3671,no,no,unknown,11,jun,67,3,-1,0,unknown,no
868,33,blue-collar,divorced,primary,no,636,yes,no,cellular,9,jul,211,11,-1,0,unknown,no
869,35,technician,married,secondary,no,141,yes,no,cellular,19,aug,299,2,-1,0,unknown,no
870,56,technician,married,secondary,no,150,yes,yes,cellular,11,may,102,6,349,1,failure,no
871,57,technician,married,secondary,no,839,no,yes,unknown,5,may,225,1,-1,0,unknown,no
872,31,housemaid,single,primary,no,26965,no,no,cellular,21,apr,654,2,-1,0,unknown,yes
873,33,technician,single,secondary,no,716,yes,no,cellular,14,may,234,2,-1,0,unknown,no
874,29,technician,single,tertiary,no,2485,no,no,telephone,24,jul,48,6,-1,0,unknown,no
875,38,management,single,tertiary,no,15030,yes,no,cellular,13,may,167,1,174,7,other,no
876,37,admin.,married,secondary,no,11303,no,no,cellular,26,may,500,2,-1,0,unknown,no
877,33,entrepreneur,married,tertiary,no,595,no,no,cellular,7,aug,22,2,-1,0,unknown,no
878,30,management,single,tertiary,no,19358,no,no,cellular,19,nov,258,2,-1,0,unknown,no
879,31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,-1,0,unknown,no
880,28,technician,single,tertiary,no,183,yes,yes,unknown,28,may,62,2,-1,0,unknown,no
881,26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80,1,success,yes
882,31,technician,single,secondary,no,102,yes,no,telephone,17,apr,460,2,345,2,failure,no
883,50,housemaid,divorced,primary,no,94,yes,no,cellular,22,jul,184,4,-1,0,unknown,no
884,45,entrepreneur,married,primary,no,58,yes,no,telephone,13,may,119,3,371,3,failure,no
885,48,management,married,primary,no,606,no,no,cellular,5,mar,77,6,-1,0,unknown,no
886,41,technician,married,secondary,no,0,no,yes,cellular,23,jul,107,1,-1,0,unknown,no
887,60,technician,married,primary,no,65,yes,no,unknown,9,may,1028,2,-1,0,unknown,yes
888,41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,-1,0,unknown,no
889,43,blue-collar,married,primary,no,757,yes,no,unknown,9,may,315,4,-1,0,unknown,no
890,36,management,married,tertiary,no,9269,yes,yes,cellular,19,nov,107,2,-1,0,unknown,no
891,40,blue-collar,married,primary,no,1206,no,yes,telephone,16,jul,201,5,-1,0,unknown,no
892,28,management,single,tertiary,no,882,no,yes,cellular,29,jan,94,1,205,2,failure,no
893,27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure,yes
894,49,management,single,secondary,no,61,yes,no,cellular,29,jan,185,2,246,1,failure,no
895,37,technician,married,tertiary,no,0,yes,no,cellular,17,nov,77,1,-1,0,unknown,no
896,31,blue-collar,married,secondary,no,1407,yes,no,cellular,6,may,142,3,-1,0,unknown,no
897,31,technician,single,secondary,yes,25,no,no,cellular,2,feb,381,1,-1,0,unknown,no
898,31,blue-collar,married,secondary,no,1354,yes,yes,cellular,17,nov,222,2,-1,0,unknown,no
899,35,blue-collar,married,primary,no,793,yes,no,cellular,17,apr,106,1,-1,0,unknown,no
900,51,blue-collar,divorced,unknown,no,10287,yes,no,unknown,29,may,117,1,-1,0,unknown,no
901,33,technician,single,secondary,no,5235,no,no,cellular,7,aug,67,3,-1,0,unknown,no
902,30,technician,single,tertiary,no,3,yes,no,cellular,6,may,45,2,169,2,failure,no
903,58,technician,single,secondary,no,409,no,yes,cellular,14,jul,643,2,-1,0,unknown,no
904,34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no
905,45,management,married,tertiary,no,-459,no,no,cellular,21,aug,508,6,-1,0,unknown,no
906,28,services,single,secondary,no,198,no,no,cellular,5,jul,128,2,-1,0,unknown,yes
907,31,blue-collar,married,primary,no,99,yes,no,cellular,17,apr,193,2,322,1,other,no
908,40,management,married,tertiary,no,60,no,no,unknown,16,jun,172,6,-1,0,unknown,no
909,30,services,single,secondary,no,3485,no,no,cellular,2,feb,142,2,-1,0,unknown,no
910,34,entrepreneur,married,secondary,no,-139,yes,yes,unknown,27,may,492,2,-1,0,unknown,no
911,40,blue-collar,married,secondary,no,952,no,yes,unknown,12,jun,140,1,-1,0,unknown,no
912,59,retired,married,primary,no,1427,no,no,unknown,18,jun,140,2,-1,0,unknown,no
913,43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,257,2,-1,0,unknown,no
914,41,management,married,tertiary,no,-29,no,no,cellular,29,jan,41,2,266,2,failure,no
915,33,technician,divorced,secondary,no,9,no,no,cellular,21,aug,91,2,-1,0,unknown,no
916,33,management,married,secondary,no,4040,yes,no,cellular,20,apr,132,2,-1,0,unknown,no
917,36,blue-collar,married,secondary,no,13,no,no,unknown,3,jun,284,1,-1,0,unknown,no
918,32,self-employed,single,secondary,no,1259,no,no,cellular,25,jul,184,2,-1,0,unknown,no
919,25,admin.,married,secondary,no,18,yes,no,cellular,18,jul,225,1,-1,0,unknown,no
920,25,blue-collar,married,secondary,no,-76,yes,no,unknown,12,may,241,3,-1,0,unknown,no
921,38,technician,single,tertiary,no,221,no,no,cellular,20,aug,79,3,-1,0,unknown,no
922,34,management,married,tertiary,no,136,yes,no,cellular,22,apr,156,1,-1,0,unknown,no
923,67,blue-collar,married,secondary,no,16353,no,no,cellular,27,oct,223,2,-1,0,unknown,no
924,32,blue-collar,married,secondary,no,-63,yes,no,unknown,30,may,198,1,-1,0,unknown,no
925,45,housemaid,married,primary,no,7353,no,no,cellular,13,aug,536,2,-1,0,unknown,no
926,33,blue-collar,married,primary,no,511,yes,no,unknown,21,may,304,2,-1,0,unknown,no
927,38,admin.,married,primary,no,3913,yes,no,cellular,20,apr,196,2,315,2,failure,no
928,32,technician,divorced,secondary,no,1097,yes,no,unknown,12,may,298,2,-1,0,unknown,no
929,54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21,may,86,6,-1,0,unknown,no
930,51,admin.,divorced,secondary,no,340,yes,no,unknown,8,may,186,1,-1,0,unknown,no
931,42,blue-collar,married,primary,no,-119,yes,no,cellular,22,jul,167,3,-1,0,unknown,no
932,41,admin.,married,secondary,no,2993,yes,no,cellular,22,jul,24,12,-1,0,unknown,no
933,39,management,divorced,tertiary,no,3575,no,yes,cellular,18,aug,74,3,-1,0,unknown,no
934,38,blue-collar,married,secondary,no,361,yes,no,unknown,11,jun,601,1,-1,0,unknown,no
935,39,management,married,secondary,no,1072,yes,no,unknown,27,may,1168,2,-1,0,unknown,no
936,46,blue-collar,married,primary,no,2904,no,no,cellular,20,apr,277,2,-1,0,unknown,no
937,50,entrepreneur,divorced,tertiary,no,1790,no,yes,cellular,6,feb,748,3,-1,0,unknown,no
938,33,blue-collar,married,secondary,no,86,yes,no,unknown,19,may,364,1,-1,0,unknown,no
939,37,technician,married,secondary,no,1633,yes,no,unknown,19,may,229,3,-1,0,unknown,no
940,31,management,married,tertiary,no,8312,no,no,cellular,29,aug,43,13,-1,0,unknown,no
941,34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177,1,-1,0,unknown,yes
942,34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success,yes
943,36,management,married,tertiary,no,222,yes,no,cellular,6,may,317,1,169,2,failure,no
944,40,technician,married,secondary,no,109,no,no,unknown,20,jun,402,22,-1,0,unknown,no
945,40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,0,unknown,yes
946,41,technician,married,secondary,no,1066,no,no,cellular,11,feb,109,3,-1,0,unknown,yes
947,52,management,married,tertiary,no,3163,no,no,cellular,25,aug,56,6,-1,0,unknown,no
948,40,services,single,secondary,no,888,yes,no,unknown,12,may,169,2,-1,0,unknown,no
949,48,blue-collar,single,unknown,no,428,yes,no,cellular,18,may,127,1,-1,0,unknown,no
950,33,management,divorced,secondary,no,106,no,no,cellular,20,aug,175,3,-1,0,unknown,no
951,44,technician,divorced,secondary,no,0,no,no,cellular,12,aug,56,2,-1,0,unknown,no
952,55,management,married,tertiary,no,979,no,yes,cellular,8,jul,123,1,-1,0,unknown,no
953,51,admin.,married,secondary,no,2662,no,no,telephone,28,jan,148,2,-1,0,unknown,no
954,34,management,single,tertiary,no,84,no,no,cellular,5,feb,231,1,-1,0,unknown,no
955,58,retired,divorced,unknown,no,5920,yes,no,cellular,23,jul,255,1,-1,0,unknown,no
956,39,management,single,tertiary,no,816,yes,no,cellular,27,aug,37,3,-1,0,unknown,no
957,27,unemployed,single,secondary,no,3276,no,no,cellular,5,aug,106,1,110,2,other,no
958,55,management,divorced,unknown,no,2,yes,no,unknown,19,may,95,1,-1,0,unknown,no
959,35,technician,single,secondary,no,-51,no,no,unknown,2,jul,134,2,-1,0,unknown,no
960,37,technician,single,tertiary,no,3315,yes,no,cellular,9,apr,820,2,-1,0,unknown,no
961,52,technician,married,secondary,no,196,yes,yes,cellular,24,feb,116,1,273,3,failure,no
962,41,blue-collar,married,secondary,no,552,yes,no,cellular,12,may,463,1,-1,0,unknown,no
963,52,admin.,married,secondary,no,2347,no,yes,cellular,12,aug,603,3,-1,0,unknown,no
964,34,blue-collar,single,secondary,no,3723,yes,no,unknown,27,may,47,5,-1,0,unknown,no
965,53,management,divorced,primary,no,255,no,no,cellular,19,nov,126,1,-1,0,unknown,no
966,33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,-1,0,unknown,yes
967,47,self-employed,married,secondary,no,0,no,no,unknown,26,jun,174,8,-1,0,unknown,no
968,35,blue-collar,married,secondary,no,6411,yes,yes,cellular,30,jan,144,1,266,2,failure,no
969,33,management,single,tertiary,no,1909,no,no,cellular,8,aug,191,2,-1,0,unknown,no
970,55,blue-collar,married,primary,no,3873,no,no,telephone,21,apr,222,1,-1,0,unknown,no
971,58,self-employed,married,primary,no,1013,yes,no,cellular,11,aug,206,1,461,1,failure,yes
972,44,admin.,married,secondary,no,262,yes,no,cellular,9,jul,74,1,-1,0,unknown,no
973,25,services,single,secondary,no,3217,yes,no,unknown,28,may,24,1,-1,0,unknown,no
974,37,technician,single,secondary,no,5436,yes,no,cellular,6,may,7,11,351,1,failure,no
975,41,blue-collar,married,primary,no,2067,yes,no,cellular,15,may,493,7,-1,0,unknown,no
976,34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,unknown,yes
977,36,services,divorced,secondary,no,1594,no,no,unknown,6,jun,250,3,-1,0,unknown,no
978,44,self-employed,married,tertiary,no,134,no,no,cellular,28,aug,86,4,-1,0,unknown,no
979,34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,-1,0,unknown,no
980,56,blue-collar,divorced,primary,no,3021,no,no,unknown,9,jun,419,2,-1,0,unknown,no
981,43,management,divorced,tertiary,no,388,yes,no,unknown,8,may,2087,2,-1,0,unknown,yes
982,28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown,no
983,54,blue-collar,married,secondary,no,1291,yes,no,unknown,5,may,266,1,-1,0,unknown,no
984,37,technician,divorced,secondary,no,79,no,no,cellular,21,jul,191,1,-1,0,unknown,no
985,59,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,222,4,94,2,success,yes
986,58,blue-collar,divorced,secondary,no,543,no,yes,telephone,17,jul,264,3,-1,0,unknown,no
987,56,management,divorced,tertiary,no,1016,yes,no,unknown,9,jun,184,5,-1,0,unknown,no
988,32,blue-collar,single,secondary,no,604,no,yes,cellular,28,may,95,3,-1,0,unknown,no
989,42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,unknown,no
990,52,retired,divorced,primary,no,353,no,no,cellular,31,jul,395,4,-1,0,unknown,no
991,46,management,married,tertiary,no,964,yes,no,cellular,8,apr,174,1,-1,0,unknown,no
992,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown,yes
993,39,blue-collar,married,primary,no,879,yes,no,unknown,26,may,102,2,-1,0,unknown,no
994,31,admin.,married,secondary,no,314,yes,no,cellular,17,apr,279,1,-1,0,unknown,no
995,59,housemaid,married,primary,no,0,no,no,cellular,27,aug,76,11,-1,0,unknown,no
996,38,blue-collar,married,secondary,no,1370,yes,no,cellular,11,may,472,2,-1,0,unknown,no
997,58,management,married,secondary,no,37,no,no,cellular,18,aug,84,11,-1,0,unknown,no
998,34,management,single,tertiary,no,673,yes,yes,cellular,20,nov,271,1,184,1,failure,no
999,40,services,married,secondary,no,-342,yes,no,unknown,26,may,754,1,-1,0,unknown,no
1000,20,student,single,secondary,no,291,no,no,telephone,11,may,172,5,371,5,failure,no
1001,34,technician,married,secondary,no,209,yes,yes,cellular,8,apr,375,2,-1,0,unknown,no
1002,31,technician,single,tertiary,no,438,yes,no,cellular,12,aug,130,2,-1,0,unknown,no
1003,39,admin.,single,secondary,no,1242,yes,no,unknown,12,may,303,3,-1,0,unknown,no
1004,34,entrepreneur,married,tertiary,no,355,yes,no,unknown,16,may,261,1,-1,0,unknown,no
1005,24,blue-collar,married,secondary,no,204,yes,yes,cellular,17,apr,229,3,-1,0,unknown,no
1006,41,management,married,tertiary,no,10758,yes,no,cellular,1,jun,288,1,-1,0,unknown,no
1007,40,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown,no
1008,45,technician,single,secondary,no,410,yes,no,unknown,30,may,891,4,-1,0,unknown,yes
1009,36,management,married,tertiary,no,605,yes,no,unknown,26,may,204,1,-1,0,unknown,no
1010,53,management,married,tertiary,no,4,no,no,unknown,20,jun,19,6,-1,0,unknown,no
1011,23,student,single,secondary,no,8494,no,no,cellular,25,aug,158,2,-1,0,unknown,no
1012,42,entrepreneur,married,primary,no,198,yes,no,unknown,8,may,314,1,-1,0,unknown,no
1013,48,blue-collar,married,secondary,no,841,yes,no,unknown,19,may,215,1,-1,0,unknown,no
1014,34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,unknown,no
1015,36,admin.,married,secondary,no,470,yes,no,cellular,31,jul,101,4,-1,0,unknown,no
1016,43,retired,married,secondary,no,520,yes,no,unknown,20,may,15,13,-1,0,unknown,no
1017,36,blue-collar,married,secondary,no,439,yes,no,unknown,21,may,260,5,-1,0,unknown,no
1018,49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,1,-1,0,unknown,yes
1019,55,retired,married,secondary,no,466,no,no,unknown,17,jun,287,4,-1,0,unknown,no
1020,53,retired,married,secondary,no,665,yes,no,cellular,22,apr,371,2,-1,0,unknown,yes
1021,42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149,1,78,5,failure,yes
1022,45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown,yes
1023,31,blue-collar,married,secondary,no,1243,yes,no,unknown,21,may,32,1,-1,0,unknown,no
1024,32,admin.,married,tertiary,no,0,yes,no,unknown,5,may,138,1,-1,0,unknown,no
1025,36,blue-collar,married,secondary,no,2357,yes,no,unknown,17,jun,228,2,-1,0,unknown,no
1026,56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown,yes
1027,46,admin.,married,secondary,no,1069,yes,no,unknown,8,may,45,2,-1,0,unknown,no
1028,41,housemaid,single,secondary,no,231,no,no,cellular,9,jul,76,2,-1,0,unknown,no
1029,31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144,2,-1,0,unknown,no
1030,32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,-1,0,unknown,no
1031,38,management,married,tertiary,no,-70,yes,no,cellular,30,jan,140,1,2,3,other,no
1032,49,retired,single,primary,no,25824,no,no,unknown,17,jun,94,1,-1,0,unknown,no
1033,46,management,single,primary,no,538,no,no,unknown,17,jun,118,3,-1,0,unknown,no
1034,29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,unknown,no
1035,36,admin.,married,unknown,no,2323,no,no,cellular,19,nov,111,1,-1,0,unknown,no
1036,38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,no
1037,53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown,no
1038,43,management,married,tertiary,no,2767,yes,no,unknown,15,may,317,7,-1,0,unknown,no
1039,41,management,married,tertiary,no,176,yes,yes,unknown,5,may,42,1,-1,0,unknown,no
1040,42,management,single,secondary,no,9720,no,no,cellular,5,aug,81,2,-1,0,unknown,no
1041,55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes
1042,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,259,2,-1,0,unknown,no
1043,30,admin.,single,secondary,no,81,yes,no,cellular,6,aug,121,6,112,3,other,no
1044,41,blue-collar,married,secondary,no,780,yes,no,cellular,15,may,432,3,-1,0,unknown,no
1045,44,unemployed,married,tertiary,no,178,no,no,cellular,8,aug,126,2,-1,0,unknown,no
1046,58,management,married,tertiary,no,299,no,no,cellular,16,jul,120,4,-1,0,unknown,no
1047,35,retired,married,primary,no,285,yes,no,cellular,29,jan,136,1,-1,0,unknown,no
1048,27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,1130,3,-1,0,unknown,no
1049,34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success,yes
1050,25,services,married,secondary,no,72,yes,no,cellular,23,jul,305,2,-1,0,unknown,no
1051,36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,no
1052,38,blue-collar,married,secondary,no,-388,yes,no,unknown,9,may,412,1,-1,0,unknown,no
1053,30,admin.,married,secondary,no,11,yes,no,cellular,11,may,157,1,-1,0,unknown,no
